Region,Date,Hour,Actual,Predicted,Delta
Totals,3/17/2016,12,36508.29,35393.36,3.05%
Totals,3/17/2016,13,36921.61,35293.57,4.41%
Totals,3/17/2016,14,37494.01,35411.66,5.55%
Totals,3/17/2016,15,38001.35,35623.43,6.26%
Totals,3/17/2016,16,38348.26,36041.77,6.01%
Totals,3/17/2016,17,38721.50,36093.71,6.79%
Totals,3/17/2016,18,38569.45,36575.72,5.17%
Totals,3/17/2016,19,38104.88,37960.25,0.38%
Totals,3/17/2016,20,38063.93,37286.10,2.04%
Totals,3/17/2016,21,38579.98,36556.60,5.24%
Totals,3/17/2016,22,37245.29,35341.91,5.11%
Totals,3/17/2016,23,35007.29,33295.48,4.89%
Totals,3/17/2016,24,32362.89,30619.16,5.39%
Coast,3/18/2016,1,9562.26,8451.09,11.62%
Coast,3/18/2016,2,9111.18,8445.35,7.31%
Coast,3/18/2016,3,8828.07,8173.08,7.42%
Coast,3/18/2016,4,8649.22,8011.67,7.37%
Coast,3/18/2016,5,8712.50,8317.53,4.53%
Coast,3/18/2016,6,9067.41,8689.51,4.17%
Coast,3/18/2016,7,9622.71,9461.06,1.68%
Coast,3/18/2016,8,9937.82,9775.09,1.64%
Coast,3/18/2016,9,10098.35,9903.81,1.93%
Coast,3/18/2016,10,10504.28,10173.00,3.15%
Coast,3/18/2016,11,10964.73,10579.51,3.51%
Coast,3/18/2016,12,11456.67,10654.37,7.00%
Coast,3/18/2016,13,12027.52,10744.18,10.67%
Coast,3/18/2016,14,12590.50,11480.50,8.82%
Coast,3/18/2016,15,13049.84,11341.97,13.09%
Coast,3/18/2016,16,13322.72,11311.23,15.10%
Coast,3/18/2016,17,13404.41,11201.68,16.43%
Coast,3/18/2016,18,13176.45,11012.58,16.42%
Coast,3/18/2016,19,12513.71,10970.99,12.33%
Coast,3/18/2016,20,12062.51,10919.21,9.48%
Coast,3/18/2016,21,11887.27,10699.11,10.00%
Coast,3/18/2016,22,11362.13,10452.22,8.01%
Coast,3/18/2016,23,10791.43,9922.77,8.05%
Coast,3/18/2016,24,10155.36,8914.00,12.22%
East,3/18/2016,1,1011.04,975.45,3.52%
East,3/18/2016,2,980.87,940.72,4.09%
East,3/18/2016,3,963.50,912.11,5.33%
East,3/18/2016,4,940.02,926.59,1.43%
East,3/18/2016,5,933.53,944.48,1.17%
East,3/18/2016,6,1012.99,1009.23,0.37%
East,3/18/2016,7,1110.81,1138.38,2.48%
East,3/18/2016,8,1177.13,1182.86,0.49%
East,3/18/2016,9,1176.36,1191.90,1.32%
East,3/18/2016,10,1221.81,1226.35,0.37%
East,3/18/2016,11,1252.39,1228.09,1.94%
East,3/18/2016,12,1262.24,1220.79,3.28%
East,3/18/2016,13,1289.26,1217.22,5.59%
East,3/18/2016,14,1295.79,1213.41,6.36%
East,3/18/2016,15,1286.88,1215.09,5.58%
East,3/18/2016,16,1312.63,1212.41,7.63%
East,3/18/2016,17,1333.68,1220.17,8.51%
East,3/18/2016,18,1330.49,1257.49,5.49%
East,3/18/2016,19,1324.88,1305.20,1.49%
East,3/18/2016,20,1328.62,1307.00,1.63%
East,3/18/2016,21,1317.73,1315.45,0.17%
East,3/18/2016,22,1273.31,1263.50,0.77%
East,3/18/2016,23,1198.34,1190.14,0.68%
East,3/18/2016,24,1090.47,1084.47,0.55%
West,3/18/2016,1,871.70,843.72,3.21%
West,3/18/2016,2,831.69,859.73,3.37%
West,3/18/2016,3,804.11,864.76,7.54%
West,3/18/2016,4,791.83,851.10,7.48%
West,3/18/2016,5,802.99,866.74,7.94%
West,3/18/2016,6,836.56,888.62,6.22%
West,3/18/2016,7,903.69,973.00,7.67%
West,3/18/2016,8,956.38,1007.51,5.35%
West,3/18/2016,9,960.33,982.17,2.27%
West,3/18/2016,10,968.14,1018.63,5.22%
West,3/18/2016,11,983.67,1022.04,3.90%
West,3/18/2016,12,996.66,1031.55,3.50%
West,3/18/2016,13,1002.56,1040.24,3.76%
West,3/18/2016,14,1013.05,1041.51,2.81%
West,3/18/2016,15,1020.89,1039.10,1.78%
West,3/18/2016,16,1027.19,1028.53,0.13%
West,3/18/2016,17,1019.43,1051.42,3.14%
West,3/18/2016,18,1004.29,1063.80,5.93%
West,3/18/2016,19,995.73,1095.02,9.97%
West,3/18/2016,20,1002.27,1102.46,10.00%
West,3/18/2016,21,1023.78,1129.11,10.29%
West,3/18/2016,22,991.79,1099.04,10.81%
West,3/18/2016,23,954.25,1060.38,11.12%
West,3/18/2016,24,918.86,987.44,7.46%
FarWest,3/18/2016,1,1875.16,1877.69,0.14%
FarWest,3/18/2016,2,1840.27,1881.59,2.25%
FarWest,3/18/2016,3,1832.24,1857.30,1.37%
FarWest,3/18/2016,4,1820.99,1874.54,2.94%
FarWest,3/18/2016,5,1825.04,1912.92,4.82%
FarWest,3/18/2016,6,1851.10,1893.29,2.28%
FarWest,3/18/2016,7,1918.29,1990.72,3.78%
FarWest,3/18/2016,8,1971.72,2022.96,2.60%
FarWest,3/18/2016,9,1969.99,2008.85,1.97%
FarWest,3/18/2016,10,1973.64,2046.06,3.67%
FarWest,3/18/2016,11,1985.92,2058.21,3.64%
FarWest,3/18/2016,12,1996.97,2039.34,2.12%
FarWest,3/18/2016,13,2005.08,2012.54,0.37%
FarWest,3/18/2016,14,2012.38,2037.07,1.23%
FarWest,3/18/2016,15,2027.36,2030.34,0.15%
FarWest,3/18/2016,16,2027.61,2004.83,1.12%
FarWest,3/18/2016,17,2024.95,2014.32,0.52%
FarWest,3/18/2016,18,2014.34,1996.97,0.86%
FarWest,3/18/2016,19,1991.77,2040.55,2.45%
FarWest,3/18/2016,20,1981.96,2067.98,4.34%
FarWest,3/18/2016,21,2029.52,2086.91,2.83%
FarWest,3/18/2016,22,2024.65,2074.95,2.48%
FarWest,3/18/2016,23,2004.83,2060.25,2.76%
FarWest,3/18/2016,24,1978.94,2018.97,2.02%
North,3/18/2016,1,600.51,637.29,6.13%
North,3/18/2016,2,588.60,626.09,6.37%
North,3/18/2016,3,587.08,611.97,4.24%
North,3/18/2016,4,576.39,597.53,3.67%
North,3/18/2016,5,589.79,591.63,0.31%
North,3/18/2016,6,620.60,627.44,1.10%
North,3/18/2016,7,672.30,749.88,11.54%
North,3/18/2016,8,705.21,764.43,8.40%
North,3/18/2016,9,712.16,752.35,5.64%
North,3/18/2016,10,720.95,755.45,4.79%
North,3/18/2016,11,734.15,798.48,8.76%
North,3/18/2016,12,739.87,819.46,10.76%
North,3/18/2016,13,742.74,800.51,7.78%
North,3/18/2016,14,744.02,797.51,7.19%
North,3/18/2016,15,737.55,775.79,5.19%
North,3/18/2016,16,723.88,726.14,0.31%
North,3/18/2016,17,727.18,748.57,2.94%
North,3/18/2016,18,726.01,758.65,4.50%
North,3/18/2016,19,729.08,808.19,10.85%
North,3/18/2016,20,741.36,805.45,8.65%
North,3/18/2016,21,763.55,807.80,5.79%
North,3/18/2016,22,755.74,815.79,7.95%
North,3/18/2016,23,735.49,826.54,12.38%
North,3/18/2016,24,709.64,792.25,11.64%
NorthCentral,3/18/2016,1,8629.24,8626.95,0.03%
NorthCentral,3/18/2016,2,8211.17,8226.66,0.19%
NorthCentral,3/18/2016,3,7933.94,8030.27,1.21%
NorthCentral,3/18/2016,4,7840.40,8128.80,3.68%
NorthCentral,3/18/2016,5,8001.28,8425.32,5.30%
NorthCentral,3/18/2016,6,8578.04,9085.97,5.92%
NorthCentral,3/18/2016,7,9577.03,10315.42,7.71%
NorthCentral,3/18/2016,8,10237.70,11388.89,11.24%
NorthCentral,3/18/2016,9,10352.13,10756.42,3.91%
NorthCentral,3/18/2016,10,10598.82,11246.51,6.11%
NorthCentral,3/18/2016,11,10823.08,11146.16,2.99%
NorthCentral,3/18/2016,12,10985.13,11263.91,2.54%
NorthCentral,3/18/2016,13,11074.75,11158.73,0.76%
NorthCentral,3/18/2016,14,11071.36,11125.74,0.49%
NorthCentral,3/18/2016,15,11010.93,10996.16,0.13%
NorthCentral,3/18/2016,16,10906.40,10963.17,0.52%
NorthCentral,3/18/2016,17,10851.37,11048.40,1.82%
NorthCentral,3/18/2016,18,10831.29,12071.67,11.45%
NorthCentral,3/18/2016,19,10793.61,12104.33,12.14%
NorthCentral,3/18/2016,20,10908.62,12128.46,11.18%
NorthCentral,3/18/2016,21,11029.44,11787.00,6.87%
NorthCentral,3/18/2016,22,10719.59,11235.69,4.81%
NorthCentral,3/18/2016,23,10210.60,10510.42,2.94%
NorthCentral,3/18/2016,24,9579.66,9659.02,0.83%
South,3/18/2016,1,2689.66,2577.46,4.17%
South,3/18/2016,2,2517.49,2413.25,4.14%
South,3/18/2016,3,2399.90,2324.33,3.15%
South,3/18/2016,4,2326.31,2357.55,1.34%
South,3/18/2016,5,2313.11,2186.43,5.48%
South,3/18/2016,6,2362.79,2262.35,4.25%
South,3/18/2016,7,2538.92,2562.41,0.93%
South,3/18/2016,8,2666.46,2681.74,0.57%
South,3/18/2016,9,2695.07,2649.85,1.68%
South,3/18/2016,10,2831.26,2800.21,1.10%
South,3/18/2016,11,2988.83,2875.38,3.80%
South,3/18/2016,12,3147.65,2965.69,5.78%
South,3/18/2016,13,3320.09,3101.84,6.57%
South,3/18/2016,14,3528.15,3076.75,12.79%
South,3/18/2016,15,3727.69,3241.13,13.05%
South,3/18/2016,16,3877.32,3304.30,14.78%
South,3/18/2016,17,3967.25,3334.42,15.95%
South,3/18/2016,18,3913.28,3171.41,18.96%
South,3/18/2016,19,3718.15,3284.07,11.67%
South,3/18/2016,20,3593.81,3304.65,8.05%
South,3/18/2016,21,3575.00,3166.68,11.42%
South,3/18/2016,22,3399.31,3004.79,11.61%
South,3/18/2016,23,3179.61,2814.91,11.47%
South,3/18/2016,24,2928.98,2745.08,6.28%
SouthCentral,3/18/2016,1,4952.28,4514.40,8.84%
SouthCentral,3/18/2016,2,4690.10,4415.64,5.85%
SouthCentral,3/18/2016,3,4544.34,4278.50,5.85%
SouthCentral,3/18/2016,4,4432.20,4276.15,3.52%
SouthCentral,3/18/2016,5,4461.36,4315.60,3.27%
SouthCentral,3/18/2016,6,4657.91,4582.57,1.62%
SouthCentral,3/18/2016,7,5035.87,5095.80,1.19%
SouthCentral,3/18/2016,8,5349.46,5268.70,1.51%
SouthCentral,3/18/2016,9,5489.19,5239.97,4.54%
SouthCentral,3/18/2016,10,5663.65,5367.75,5.22%
SouthCentral,3/18/2016,11,5858.48,5450.64,6.96%
SouthCentral,3/18/2016,12,5983.61,5509.31,7.93%
SouthCentral,3/18/2016,13,6065.83,5552.09,8.47%
SouthCentral,3/18/2016,14,6218.67,5618.64,9.65%
SouthCentral,3/18/2016,15,6420.94,5688.16,11.41%
SouthCentral,3/18/2016,16,6656.93,5764.66,13.40%
SouthCentral,3/18/2016,17,6864.40,5770.58,15.93%
SouthCentral,3/18/2016,18,6958.88,5886.33,15.41%
SouthCentral,3/18/2016,19,6793.94,6069.82,10.66%
SouthCentral,3/18/2016,20,6657.93,6161.29,7.46%
SouthCentral,3/18/2016,21,6258.13,5981.82,4.42%
SouthCentral,3/18/2016,22,5838.39,5731.77,1.83%
SouthCentral,3/18/2016,23,5428.50,5392.45,0.66%
SouthCentral,3/18/2016,24,4958.23,4880.90,1.56%
Totals,3/18/2016,1,30191.86,28504.06,5.59%
Totals,3/18/2016,2,28771.36,27809.04,3.34%
Totals,3/18/2016,3,27893.17,27052.31,3.01%
Totals,3/18/2016,4,27377.37,27023.92,1.29%
Totals,3/18/2016,5,27639.61,27560.65,0.29%
Totals,3/18/2016,6,28987.40,29038.99,0.18%
Totals,3/18/2016,7,31379.61,32286.67,2.89%
Totals,3/18/2016,8,33001.89,34092.20,3.30%
Totals,3/18/2016,9,33453.56,33485.31,0.09%
Totals,3/18/2016,10,34482.56,34633.97,0.44%
Totals,3/18/2016,11,35591.25,35158.50,1.22%
Totals,3/18/2016,12,36568.80,35504.42,2.91%
Totals,3/18/2016,13,37527.83,35627.35,5.06%
Totals,3/18/2016,14,38473.93,36391.14,5.41%
Totals,3/18/2016,15,39282.08,36327.74,7.52%
Totals,3/18/2016,16,39854.68,36315.28,8.88%
Totals,3/18/2016,17,40192.65,36389.56,9.46%
Totals,3/18/2016,18,39955.04,37218.90,6.85%
Totals,3/18/2016,19,38860.87,37678.17,3.04%
Totals,3/18/2016,20,38277.08,37796.51,1.26%
Totals,3/18/2016,21,37884.42,36973.88,2.40%
Totals,3/18/2016,22,36364.92,35677.75,1.89%
Totals,3/18/2016,23,34503.05,33777.87,2.10%
Totals,3/18/2016,24,32320.14,31082.13,3.83%
Coast,3/19/2016,1,9566.01,8622.05,9.87%
Coast,3/19/2016,2,9096.63,8302.25,8.73%
Coast,3/19/2016,3,8706.46,8234.68,5.42%
Coast,3/19/2016,4,8394.83,8214.53,2.15%
Coast,3/19/2016,5,8233.25,8316.42,1.01%
Coast,3/19/2016,6,8209.61,8631.69,5.14%
Coast,3/19/2016,7,8326.65,8856.50,6.36%
Coast,3/19/2016,8,8497.19,8857.42,4.24%
Coast,3/19/2016,9,8689.10,9619.46,10.71%
Coast,3/19/2016,10,8963.21,10136.04,13.08%
Coast,3/19/2016,11,9210.96,10051.07,9.12%
Coast,3/19/2016,12,9291.69,9885.06,6.39%
Coast,3/19/2016,13,9251.95,10147.83,9.68%
Coast,3/19/2016,14,9215.91,9654.67,4.76%
Coast,3/19/2016,15,9154.11,9467.22,3.42%
Coast,3/19/2016,16,9093.64,9652.54,6.15%
Coast,3/19/2016,17,9019.79,9330.31,3.44%
Coast,3/19/2016,18,9003.59,9586.54,6.47%
Coast,3/19/2016,19,8949.67,9937.19,11.03%
Coast,3/19/2016,20,9090.96,10121.49,11.34%
Coast,3/19/2016,21,9297.94,10024.95,7.82%
Coast,3/19/2016,22,9218.73,9787.85,6.17%
Coast,3/19/2016,23,8940.31,9629.53,7.71%
Coast,3/19/2016,24,8556.70,9216.91,7.72%
East,3/19/2016,1,1033.46,966.65,6.46%
East,3/19/2016,2,977.53,967.00,1.08%
East,3/19/2016,3,941.14,978.88,4.01%
East,3/19/2016,4,940.72,988.38,5.07%
East,3/19/2016,5,948.54,1015.41,7.05%
East,3/19/2016,6,958.04,1055.12,10.13%
East,3/19/2016,7,1022.46,1123.26,9.86%
East,3/19/2016,8,1077.76,1208.09,12.09%
East,3/19/2016,9,1121.09,1279.17,14.10%
East,3/19/2016,10,1186.11,1284.87,8.33%
East,3/19/2016,11,1196.62,1249.31,4.40%
East,3/19/2016,12,1156.19,1182.23,2.25%
East,3/19/2016,13,1129.51,1150.26,1.84%
East,3/19/2016,14,1073.18,1104.45,2.91%
East,3/19/2016,15,1046.56,1080.95,3.29%
East,3/19/2016,16,1055.50,1062.29,0.64%
East,3/19/2016,17,1084.14,1090.70,0.61%
East,3/19/2016,18,1088.60,1138.58,4.59%
East,3/19/2016,19,1079.14,1220.37,13.09%
East,3/19/2016,20,1129.19,1263.27,11.87%
East,3/19/2016,21,1209.74,1268.92,4.89%
East,3/19/2016,22,1202.84,1264.28,5.11%
East,3/19/2016,23,1169.16,1237.15,5.82%
East,3/19/2016,24,1097.22,1175.51,7.14%
West,3/19/2016,1,914.90,958.53,4.77%
West,3/19/2016,2,893.71,940.37,5.22%
West,3/19/2016,3,881.32,953.57,8.20%
West,3/19/2016,4,881.10,965.86,9.62%
West,3/19/2016,5,892.81,976.29,9.35%
West,3/19/2016,6,919.14,1000.87,8.89%
West,3/19/2016,7,964.05,1058.17,9.76%
West,3/19/2016,8,1024.45,1111.67,8.51%
West,3/19/2016,9,1070.35,1172.45,9.54%
West,3/19/2016,10,1094.07,1187.43,8.53%
West,3/19/2016,11,1091.00,1153.24,5.70%
West,3/19/2016,12,1063.87,1118.46,5.13%
West,3/19/2016,13,1026.96,1071.28,4.32%
West,3/19/2016,14,997.60,1033.87,3.64%
West,3/19/2016,15,969.36,982.64,1.37%
West,3/19/2016,16,953.95,978.70,2.59%
West,3/19/2016,17,937.20,987.45,5.36%
West,3/19/2016,18,910.41,1016.39,11.64%
West,3/19/2016,19,914.42,1067.15,16.70%
West,3/19/2016,20,935.74,1111.41,18.77%
West,3/19/2016,21,988.12,1126.31,13.98%
West,3/19/2016,22,989.11,1101.11,11.32%
West,3/19/2016,23,963.64,1045.97,8.54%
West,3/19/2016,24,930.53,983.06,5.64%
FarWest,3/19/2016,1,1951.20,2006.54,2.84%
FarWest,3/19/2016,2,1938.79,2021.04,4.24%
FarWest,3/19/2016,3,1932.19,2055.49,6.38%
FarWest,3/19/2016,4,1929.12,2056.12,6.58%
FarWest,3/19/2016,5,1933.91,2085.40,7.83%
FarWest,3/19/2016,6,1953.78,2144.72,9.77%
FarWest,3/19/2016,7,1988.70,2177.57,9.50%
FarWest,3/19/2016,8,2035.05,2146.44,5.47%
FarWest,3/19/2016,9,2055.64,2205.66,7.30%
FarWest,3/19/2016,10,2063.38,2189.95,6.13%
FarWest,3/19/2016,11,2067.97,2179.10,5.37%
FarWest,3/19/2016,12,2053.72,2147.51,4.57%
FarWest,3/19/2016,13,2010.08,2021.77,0.58%
FarWest,3/19/2016,14,1984.26,2004.23,1.01%
FarWest,3/19/2016,15,1945.01,1989.58,2.29%
FarWest,3/19/2016,16,1928.09,1957.34,1.52%
FarWest,3/19/2016,17,1904.93,1972.19,3.53%
FarWest,3/19/2016,18,1903.63,1958.04,2.86%
FarWest,3/19/2016,19,1903.62,2067.58,8.61%
FarWest,3/19/2016,20,1914.38,2109.42,10.19%
FarWest,3/19/2016,21,1979.81,2131.26,7.65%
FarWest,3/19/2016,22,2002.81,2080.62,3.89%
FarWest,3/19/2016,23,1983.17,2112.55,6.52%
FarWest,3/19/2016,24,1957.81,2036.77,4.03%
North,3/19/2016,1,684.95,751.83,9.76%
North,3/19/2016,2,674.15,733.93,8.87%
North,3/19/2016,3,668.82,734.09,9.76%
North,3/19/2016,4,670.56,722.13,7.69%
North,3/19/2016,5,685.10,760.00,10.93%
North,3/19/2016,6,710.23,818.48,15.24%
North,3/19/2016,7,737.31,825.93,12.02%
North,3/19/2016,8,773.85,861.17,11.28%
North,3/19/2016,9,790.79,882.35,11.58%
North,3/19/2016,10,785.13,816.04,3.94%
North,3/19/2016,11,769.03,826.59,7.48%
North,3/19/2016,12,741.16,797.26,7.57%
North,3/19/2016,13,711.40,766.30,7.72%
North,3/19/2016,14,689.80,731.33,6.02%
North,3/19/2016,15,667.08,711.23,6.62%
North,3/19/2016,16,652.48,703.91,7.88%
North,3/19/2016,17,643.04,717.92,11.64%
North,3/19/2016,18,641.90,750.77,16.96%
North,3/19/2016,19,643.92,810.44,25.86%
North,3/19/2016,20,665.11,786.62,18.27%
North,3/19/2016,21,712.66,863.38,21.15%
North,3/19/2016,22,709.51,845.30,19.14%
North,3/19/2016,23,695.66,827.38,18.94%
North,3/19/2016,24,677.97,795.01,17.26%
NorthCentral,3/19/2016,1,9056.75,9050.09,0.07%
NorthCentral,3/19/2016,2,8716.98,10665.16,22.35%
NorthCentral,3/19/2016,3,8564.60,11008.02,28.53%
NorthCentral,3/19/2016,4,8584.60,11139.17,29.76%
NorthCentral,3/19/2016,5,8751.92,11849.37,35.39%
NorthCentral,3/19/2016,6,9200.77,12168.26,32.25%
NorthCentral,3/19/2016,7,9862.11,12684.80,28.62%
NorthCentral,3/19/2016,8,10655.32,12143.40,13.97%
NorthCentral,3/19/2016,9,11260.40,12975.14,15.23%
NorthCentral,3/19/2016,10,11541.48,13454.67,16.58%
NorthCentral,3/19/2016,11,11517.21,12632.07,9.68%
NorthCentral,3/19/2016,12,11277.35,12180.73,8.01%
NorthCentral,3/19/2016,13,10918.72,11584.00,6.09%
NorthCentral,3/19/2016,14,10510.41,11175.83,6.33%
NorthCentral,3/19/2016,15,10104.18,10520.03,4.12%
NorthCentral,3/19/2016,16,9821.20,10400.40,5.90%
NorthCentral,3/19/2016,17,9692.21,10431.99,7.63%
NorthCentral,3/19/2016,18,9634.10,10995.59,14.13%
NorthCentral,3/19/2016,19,9646.75,11735.45,21.65%
NorthCentral,3/19/2016,20,9996.65,11995.80,20.00%
NorthCentral,3/19/2016,21,10600.22,11972.24,12.94%
NorthCentral,3/19/2016,22,10568.58,12172.51,15.18%
NorthCentral,3/19/2016,23,10259.92,11365.47,10.78%
NorthCentral,3/19/2016,24,9813.73,10580.10,7.81%
South,3/19/2016,1,2647.73,2420.47,8.58%
South,3/19/2016,2,2370.02,2266.18,4.38%
South,3/19/2016,3,2188.72,2143.49,2.07%
South,3/19/2016,4,2084.38,2094.53,0.49%
South,3/19/2016,5,2041.47,2113.99,3.55%
South,3/19/2016,6,2053.79,2265.16,10.29%
South,3/19/2016,7,2100.35,2365.46,12.62%
South,3/19/2016,8,2167.84,2434.28,12.29%
South,3/19/2016,9,2219.19,2935.99,32.30%
South,3/19/2016,10,2327.12,3043.70,30.79%
South,3/19/2016,11,2436.13,2895.52,18.86%
South,3/19/2016,12,2494.89,2789.41,11.80%
South,3/19/2016,13,2508.25,2750.07,9.64%
South,3/19/2016,14,2496.32,2719.91,8.96%
South,3/19/2016,15,2468.10,2741.75,11.09%
South,3/19/2016,16,2457.51,2721.19,10.73%
South,3/19/2016,17,2457.67,2673.45,8.78%
South,3/19/2016,18,2451.79,2691.16,9.76%
South,3/19/2016,19,2439.34,2853.19,16.97%
South,3/19/2016,20,2492.59,2885.76,15.77%
South,3/19/2016,21,2621.08,2860.31,9.13%
South,3/19/2016,22,2580.78,2812.53,8.98%
South,3/19/2016,23,2508.93,2687.33,7.11%
South,3/19/2016,24,2380.04,2457.34,3.25%
SouthCentral,3/19/2016,1,4519.94,4556.43,0.81%
SouthCentral,3/19/2016,2,4187.14,4459.26,6.50%
SouthCentral,3/19/2016,3,3990.05,4396.33,10.18%
SouthCentral,3/19/2016,4,3887.56,4302.84,10.68%
SouthCentral,3/19/2016,5,3871.35,4568.25,18.00%
SouthCentral,3/19/2016,6,3962.58,4857.86,22.59%
SouthCentral,3/19/2016,7,4193.11,5059.27,20.66%
SouthCentral,3/19/2016,8,4490.34,5454.22,21.47%
SouthCentral,3/19/2016,9,4768.31,5680.99,19.14%
SouthCentral,3/19/2016,10,5044.66,5762.20,14.22%
SouthCentral,3/19/2016,11,5193.78,5797.86,11.63%
SouthCentral,3/19/2016,12,5208.23,5613.66,7.78%
SouthCentral,3/19/2016,13,5131.91,5470.37,6.60%
SouthCentral,3/19/2016,14,5000.76,5308.02,6.14%
SouthCentral,3/19/2016,15,4881.30,5192.36,6.37%
SouthCentral,3/19/2016,16,4796.29,5098.94,6.31%
SouthCentral,3/19/2016,17,4782.47,5142.01,7.52%
SouthCentral,3/19/2016,18,4800.86,5296.35,10.32%
SouthCentral,3/19/2016,19,4845.42,5724.89,18.15%
SouthCentral,3/19/2016,20,4998.97,5829.96,16.62%
SouthCentral,3/19/2016,21,5323.16,5863.98,10.16%
SouthCentral,3/19/2016,22,5247.34,5758.65,9.74%
SouthCentral,3/19/2016,23,5056.88,5577.80,10.30%
SouthCentral,3/19/2016,24,4781.53,5254.48,9.89%
Totals,3/19/2016,1,30374.94,29332.60,3.43%
Totals,3/19/2016,2,28854.96,30355.18,5.20%
Totals,3/19/2016,3,27873.31,30504.54,9.44%
Totals,3/19/2016,4,27372.85,30483.55,11.36%
Totals,3/19/2016,5,27358.35,31685.15,15.82%
Totals,3/19/2016,6,27967.95,32942.17,17.79%
Totals,3/19/2016,7,29194.75,34150.95,16.98%
Totals,3/19/2016,8,30721.80,34216.69,11.38%
Totals,3/19/2016,9,31974.87,36751.21,14.94%
Totals,3/19/2016,10,33005.17,37874.91,14.75%
Totals,3/19/2016,11,33482.71,36784.76,9.86%
Totals,3/19/2016,12,33287.10,35714.32,7.29%
Totals,3/19/2016,13,32688.78,34961.89,6.95%
Totals,3/19/2016,14,31968.23,33732.30,5.52%
Totals,3/19/2016,15,31235.68,32685.75,4.64%
Totals,3/19/2016,16,30758.68,32575.31,5.91%
Totals,3/19/2016,17,30521.45,32346.02,5.98%
Totals,3/19/2016,18,30434.88,33433.42,9.85%
Totals,3/19/2016,19,30422.28,35416.27,16.42%
Totals,3/19/2016,20,31223.60,36103.74,15.63%
Totals,3/19/2016,21,32732.73,36111.36,10.32%
Totals,3/19/2016,22,32519.70,35822.86,10.16%
Totals,3/19/2016,23,31577.67,34483.18,9.20%
Totals,3/19/2016,24,30195.53,32499.18,7.63%
Coast,3/20/2016,1,8161.42,8587.30,5.22%
Coast,3/20/2016,2,7912.95,8376.49,5.86%
Coast,3/20/2016,3,7771.31,8503.40,9.42%
Coast,3/20/2016,4,7702.38,8340.55,8.29%
Coast,3/20/2016,5,7718.68,8786.93,13.84%
Coast,3/20/2016,6,7834.37,9171.35,17.07%
Coast,3/20/2016,7,8092.44,9839.68,21.59%
Coast,3/20/2016,8,8284.64,9684.61,16.90%
Coast,3/20/2016,9,8515.21,9796.72,15.05%
Coast,3/20/2016,10,8716.12,10293.33,18.10%
Coast,3/20/2016,11,8838.98,10404.51,17.71%
Coast,3/20/2016,12,8895.02,9970.21,12.09%
Coast,3/20/2016,13,8917.90,10143.76,13.75%
Coast,3/20/2016,14,8874.25,9802.54,10.46%
Coast,3/20/2016,15,8851.35,9465.72,6.94%
Coast,3/20/2016,16,8765.59,9652.54,10.12%
Coast,3/20/2016,17,8733.44,9330.31,6.83%
Coast,3/20/2016,18,8767.71,9496.25,8.31%
Coast,3/20/2016,19,8831.49,9937.19,12.52%
Coast,3/20/2016,20,9106.92,10345.32,13.60%
Coast,3/20/2016,21,9611.01,10301.73,7.19%
Coast,3/20/2016,22,9487.63,10052.12,5.95%
Coast,3/20/2016,23,9104.11,9930.60,9.08%
Coast,3/20/2016,24,8694.57,9242.07,6.30%
East,3/20/2016,1,1059.25,1149.88,8.56%
East,3/20/2016,2,1037.96,1176.73,13.37%
East,3/20/2016,3,1020.26,1164.32,14.12%
East,3/20/2016,4,1022.93,1193.85,16.71%
East,3/20/2016,5,1047.43,1236.75,18.07%
East,3/20/2016,6,1087.44,1314.58,20.89%
East,3/20/2016,7,1078.53,1384.14,28.34%
East,3/20/2016,8,1146.36,1348.83,17.66%
East,3/20/2016,9,1238.74,1366.35,10.30%
East,3/20/2016,10,1249.05,1303.00,4.32%
East,3/20/2016,11,1247.38,1311.28,5.12%
East,3/20/2016,12,1225.89,1262.43,2.98%
East,3/20/2016,13,1190.17,1213.96,2.00%
East,3/20/2016,14,1170.76,1174.77,0.34%
East,3/20/2016,15,1140.84,1133.33,0.66%
East,3/20/2016,16,1118.51,1136.30,1.59%
East,3/20/2016,17,1132.03,1139.57,0.67%
East,3/20/2016,18,1119.02,1178.10,5.28%
East,3/20/2016,19,1156.67,1286.44,11.22%
East,3/20/2016,20,1245.09,1321.96,6.17%
East,3/20/2016,21,1332.12,1327.48,0.35%
East,3/20/2016,22,1323.38,1353.71,2.29%
East,3/20/2016,23,1271.72,1312.75,3.23%
East,3/20/2016,24,1205.68,1252.09,3.85%
West,3/20/2016,1,911.46,1005.91,10.36%
West,3/20/2016,2,906.61,1009.33,11.33%
West,3/20/2016,3,910.55,1000.35,9.86%
West,3/20/2016,4,916.44,1053.26,14.93%
West,3/20/2016,5,932.21,1028.32,10.31%
West,3/20/2016,6,961.81,1083.34,12.64%
West,3/20/2016,7,1011.76,1158.66,14.52%
West,3/20/2016,8,1071.73,1175.07,9.64%
West,3/20/2016,9,1096.99,1156.26,5.40%
West,3/20/2016,10,1076.19,1163.35,8.10%
West,3/20/2016,11,1041.23,1136.34,9.13%
West,3/20/2016,12,1008.67,1081.10,7.18%
West,3/20/2016,13,980.92,1027.16,4.71%
West,3/20/2016,14,947.78,993.04,4.78%
West,3/20/2016,15,927.04,968.89,4.52%
West,3/20/2016,16,912.52,960.87,5.30%
West,3/20/2016,17,917.11,971.31,5.91%
