Region,Date,Hour,Actual,Predicted,Delta
SouthCentral,2/14/2016,14,5008.19,5217.60,4.18%
SouthCentral,2/14/2016,15,4969.78,5152.60,3.68%
SouthCentral,2/14/2016,16,4980.74,5145.59,3.31%
SouthCentral,2/14/2016,17,4994.22,5204.09,4.20%
SouthCentral,2/14/2016,18,5138.19,5338.12,3.89%
SouthCentral,2/14/2016,19,5479.68,5629.38,2.73%
SouthCentral,2/14/2016,20,5622.78,5728.67,1.88%
SouthCentral,2/14/2016,21,5462.00,5607.93,2.67%
SouthCentral,2/14/2016,22,5256.15,5417.47,3.07%
SouthCentral,2/14/2016,23,4921.11,5061.85,2.86%
SouthCentral,2/14/2016,24,4522.55,4762.03,5.30%
Totals,2/14/2016,1,27950.52,28607.60,2.35%
Totals,2/14/2016,2,26948.94,27463.05,1.91%
Totals,2/14/2016,3,26380.14,27048.57,2.53%
Totals,2/14/2016,4,26093.22,26633.00,2.07%
Totals,2/14/2016,5,26132.26,26816.28,2.62%
Totals,2/14/2016,6,26574.87,27155.04,2.18%
Totals,2/14/2016,7,27462.20,28253.85,2.88%
Totals,2/14/2016,8,28265.14,29494.97,4.35%
Totals,2/14/2016,9,29643.06,30554.21,3.07%
Totals,2/14/2016,10,30930.67,32142.59,3.92%
Totals,2/14/2016,11,31492.91,33005.77,4.80%
Totals,2/14/2016,12,31577.50,32986.29,4.46%
Totals,2/14/2016,13,31629.49,32924.96,4.10%
Totals,2/14/2016,14,31629.80,32656.25,3.25%
Totals,2/14/2016,15,31459.82,32294.16,2.65%
Totals,2/14/2016,16,31414.25,32372.74,3.05%
Totals,2/14/2016,17,31517.29,32059.10,1.72%
Totals,2/14/2016,18,32021.10,32913.31,2.79%
Totals,2/14/2016,19,33758.72,34571.03,2.41%
Totals,2/14/2016,20,34335.41,34823.78,1.42%
Totals,2/14/2016,21,33615.07,34457.54,2.51%
Totals,2/14/2016,22,32614.58,33373.53,2.33%
Totals,2/14/2016,23,30852.96,31702.99,2.76%
Totals,2/14/2016,24,28762.17,29759.54,3.47%
Coast,2/15/2016,1,8272.16,8369.29,1.17%
Coast,2/15/2016,2,8031.33,8120.02,1.10%
Coast,2/15/2016,3,7916.76,7913.01,0.05%
Coast,2/15/2016,4,7913.41,8044.40,1.66%
Coast,2/15/2016,5,8109.64,8215.87,1.31%
Coast,2/15/2016,6,8617.54,8656.72,0.45%
Coast,2/15/2016,7,9345.14,9461.06,1.24%
Coast,2/15/2016,8,9588.68,9823.66,2.45%
Coast,2/15/2016,9,9864.89,9898.76,0.34%
Coast,2/15/2016,10,10198.87,10221.71,0.22%
Coast,2/15/2016,11,10487.31,10401.71,0.82%
Coast,2/15/2016,12,10675.99,10491.73,1.73%
Coast,2/15/2016,13,10797.79,10495.44,2.80%
Coast,2/15/2016,14,10995.91,10629.20,3.33%
Coast,2/15/2016,15,11107.66,11193.65,0.77%
Coast,2/15/2016,16,11153.18,11000.14,1.37%
Coast,2/15/2016,17,11020.21,10842.59,1.61%
Coast,2/15/2016,18,10826.34,10918.50,0.85%
Coast,2/15/2016,19,10872.33,10674.51,1.82%
Coast,2/15/2016,20,10877.13,10694.93,1.68%
Coast,2/15/2016,21,10549.23,10524.79,0.23%
Coast,2/15/2016,22,10090.22,10056.99,0.33%
Coast,2/15/2016,23,9400.16,9518.59,1.26%
Coast,2/15/2016,24,8727.88,8942.31,2.46%
East,2/15/2016,1,931.03,976.05,4.84%
East,2/15/2016,2,903.46,940.44,4.09%
East,2/15/2016,3,856.50,911.78,6.45%
East,2/15/2016,4,883.44,922.58,4.43%
East,2/15/2016,5,908.17,943.07,3.84%
East,2/15/2016,6,938.56,1000.09,6.56%
East,2/15/2016,7,1058.32,1117.44,5.59%
East,2/15/2016,8,1122.54,1165.45,3.82%
East,2/15/2016,9,1116.79,1200.63,7.51%
East,2/15/2016,10,1215.83,1255.15,3.23%
East,2/15/2016,11,1222.16,1284.10,5.07%
East,2/15/2016,12,1220.64,1257.86,3.05%
East,2/15/2016,13,1210.93,1234.44,1.94%
East,2/15/2016,14,1213.64,1216.35,0.22%
East,2/15/2016,15,1221.43,1207.14,1.17%
East,2/15/2016,16,1201.94,1188.36,1.13%
East,2/15/2016,17,1209.56,1187.26,1.84%
East,2/15/2016,18,1193.45,1196.43,0.25%
East,2/15/2016,19,1273.85,1268.15,0.45%
East,2/15/2016,20,1306.43,1282.78,1.81%
East,2/15/2016,21,1278.31,1316.61,3.00%
East,2/15/2016,22,1169.04,1317.71,12.72%
East,2/15/2016,23,1099.95,1228.26,11.67%
East,2/15/2016,24,1072.97,1198.26,11.68%
West,2/15/2016,1,865.33,919.43,6.25%
West,2/15/2016,2,861.77,880.31,2.15%
West,2/15/2016,3,869.65,930.53,7.00%
West,2/15/2016,4,871.37,954.87,9.58%
West,2/15/2016,5,886.61,1014.65,14.44%
West,2/15/2016,6,944.84,1067.43,12.98%
West,2/15/2016,7,1051.28,1211.95,15.28%
West,2/15/2016,8,1107.54,1225.75,10.67%
West,2/15/2016,9,1091.36,1177.19,7.86%
West,2/15/2016,10,1067.92,1097.32,2.75%
West,2/15/2016,11,1048.99,1081.75,3.12%
West,2/15/2016,12,1022.58,1037.13,1.42%
West,2/15/2016,13,1008.74,1006.04,0.27%
West,2/15/2016,14,1011.81,995.29,1.63%
West,2/15/2016,15,1007.87,979.74,2.79%
West,2/15/2016,16,1002.04,971.09,3.09%
West,2/15/2016,17,988.32,972.94,1.56%
West,2/15/2016,18,985.02,980.93,0.42%
West,2/15/2016,19,1026.62,1026.44,0.02%
West,2/15/2016,20,1059.69,1062.62,0.28%
West,2/15/2016,21,1047.51,1081.03,3.20%
West,2/15/2016,22,1017.40,1063.88,4.57%
West,2/15/2016,23,973.06,1016.04,4.42%
West,2/15/2016,24,922.83,968.70,4.97%
FarWest,2/15/2016,1,1894.48,1921.49,1.43%
FarWest,2/15/2016,2,1894.30,1943.59,2.60%
FarWest,2/15/2016,3,1904.40,1926.54,1.16%
FarWest,2/15/2016,4,1904.33,1938.24,1.78%
FarWest,2/15/2016,5,1921.90,1977.57,2.90%
FarWest,2/15/2016,6,1977.85,2051.31,3.71%
FarWest,2/15/2016,7,2060.45,2116.48,2.72%
FarWest,2/15/2016,8,2102.38,2177.63,3.58%
FarWest,2/15/2016,9,2079.78,2145.87,3.18%
FarWest,2/15/2016,10,2058.96,2114.41,2.69%
FarWest,2/15/2016,11,2053.88,2075.58,1.06%
FarWest,2/15/2016,12,2028.06,2106.44,3.86%
FarWest,2/15/2016,13,2001.00,2012.54,0.58%
FarWest,2/15/2016,14,1994.72,2027.32,1.63%
FarWest,2/15/2016,15,1979.37,2025.71,2.34%
FarWest,2/15/2016,16,1962.28,2003.07,2.08%
FarWest,2/15/2016,17,1940.55,2003.32,3.23%
FarWest,2/15/2016,18,1936.91,1994.54,2.98%
FarWest,2/15/2016,19,1964.79,2023.35,2.98%
FarWest,2/15/2016,20,2018.75,2044.78,1.29%
FarWest,2/15/2016,21,2022.65,2060.29,1.86%
FarWest,2/15/2016,22,2016.43,2054.81,1.90%
FarWest,2/15/2016,23,1973.98,2031.09,2.89%
FarWest,2/15/2016,24,1929.82,1968.86,2.02%
North,2/15/2016,1,619.26,651.25,5.17%
North,2/15/2016,2,615.26,637.28,3.58%
North,2/15/2016,3,621.06,633.45,2.00%
North,2/15/2016,4,619.10,632.91,2.23%
North,2/15/2016,5,630.97,632.50,0.24%
North,2/15/2016,6,664.99,690.85,3.89%
North,2/15/2016,7,731.43,749.90,2.52%
North,2/15/2016,8,767.32,797.28,3.90%
North,2/15/2016,9,765.85,779.38,1.77%
North,2/15/2016,10,758.28,783.70,3.35%
North,2/15/2016,11,751.28,768.51,2.29%
North,2/15/2016,12,741.12,760.03,2.55%
North,2/15/2016,13,722.00,738.63,2.30%
North,2/15/2016,14,710.85,726.06,2.14%
North,2/15/2016,15,696.89,720.83,3.43%
North,2/15/2016,16,692.95,721.52,4.12%
North,2/15/2016,17,689.42,713.38,3.48%
North,2/15/2016,18,695.18,714.48,2.78%
North,2/15/2016,19,734.72,756.70,2.99%
North,2/15/2016,20,743.71,752.78,1.22%
North,2/15/2016,21,736.80,756.37,2.66%
North,2/15/2016,22,724.29,748.45,3.34%
North,2/15/2016,23,689.89,722.56,4.74%
North,2/15/2016,24,657.70,678.84,3.21%
NorthCentral,2/15/2016,1,8229.06,8668.10,5.34%
NorthCentral,2/15/2016,2,7936.65,8226.66,3.65%
NorthCentral,2/15/2016,3,7839.05,8030.27,2.44%
NorthCentral,2/15/2016,4,7881.83,8221.43,4.31%
NorthCentral,2/15/2016,5,8191.48,8425.32,2.85%
NorthCentral,2/15/2016,6,8998.41,9337.55,3.77%
NorthCentral,2/15/2016,7,10202.54,11241.25,10.18%
NorthCentral,2/15/2016,8,10823.52,11654.84,7.68%
NorthCentral,2/15/2016,9,10889.58,11500.29,5.61%
NorthCentral,2/15/2016,10,10969.90,11401.54,3.93%
NorthCentral,2/15/2016,11,11063.59,11443.67,3.44%
NorthCentral,2/15/2016,12,11043.80,11303.27,2.35%
NorthCentral,2/15/2016,13,10970.82,11111.15,1.28%
NorthCentral,2/15/2016,14,10922.49,11053.51,1.20%
NorthCentral,2/15/2016,15,10814.99,10940.49,1.16%
NorthCentral,2/15/2016,16,10729.79,10788.89,0.55%
NorthCentral,2/15/2016,17,10723.03,10803.97,0.75%
NorthCentral,2/15/2016,18,10837.90,10942.01,0.96%
NorthCentral,2/15/2016,19,11470.18,11571.01,0.88%
NorthCentral,2/15/2016,20,11671.06,11992.31,2.75%
NorthCentral,2/15/2016,21,11464.70,11729.59,2.31%
NorthCentral,2/15/2016,22,11004.24,11391.20,3.52%
NorthCentral,2/15/2016,23,10235.95,10936.75,6.85%
NorthCentral,2/15/2016,24,9400.72,10083.91,7.27%
South,2/15/2016,1,2187.30,2288.67,4.63%
South,2/15/2016,2,2066.78,2157.20,4.38%
South,2/15/2016,3,1999.80,2094.05,4.71%
South,2/15/2016,4,1976.47,2098.25,6.16%
South,2/15/2016,5,2005.41,2123.33,5.88%
South,2/15/2016,6,2140.20,2217.36,3.61%
South,2/15/2016,7,2430.15,2698.26,11.03%
South,2/15/2016,8,2524.64,2718.93,7.70%
South,2/15/2016,9,2542.40,2650.74,4.26%
South,2/15/2016,10,2624.08,2720.11,3.66%
South,2/15/2016,11,2740.70,2777.58,1.35%
South,2/15/2016,12,2855.62,2855.98,0.01%
South,2/15/2016,13,2991.35,2940.12,1.71%
South,2/15/2016,14,3141.04,3078.94,1.98%
South,2/15/2016,15,3279.88,3173.08,3.26%
South,2/15/2016,16,3369.34,3304.30,1.93%
South,2/15/2016,17,3392.17,3286.68,3.11%
South,2/15/2016,18,3302.36,3170.36,4.00%
South,2/15/2016,19,3261.14,3210.99,1.54%
South,2/15/2016,20,3290.52,3192.04,2.99%
South,2/15/2016,21,3197.13,3124.90,2.26%
South,2/15/2016,22,3045.34,2920.39,4.10%
South,2/15/2016,23,2786.98,2748.13,1.39%
South,2/15/2016,24,2475.40,2508.36,1.33%
SouthCentral,2/15/2016,1,4202.11,4419.79,5.18%
SouthCentral,2/15/2016,2,4026.36,4302.92,6.87%
SouthCentral,2/15/2016,3,3945.92,4162.66,5.49%
SouthCentral,2/15/2016,4,3944.52,4101.55,3.98%
SouthCentral,2/15/2016,5,4042.07,4158.41,2.88%
SouthCentral,2/15/2016,6,4353.43,4539.11,4.27%
SouthCentral,2/15/2016,7,4813.92,5200.29,8.03%
SouthCentral,2/15/2016,8,5083.55,5465.95,7.52%
SouthCentral,2/15/2016,9,5197.97,5533.50,6.45%
SouthCentral,2/15/2016,10,5320.49,5617.29,5.58%
SouthCentral,2/15/2016,11,5422.97,5568.07,2.68%
SouthCentral,2/15/2016,12,5482.99,5511.30,0.52%
SouthCentral,2/15/2016,13,5513.68,5471.62,0.76%
SouthCentral,2/15/2016,14,5556.55,5471.31,1.53%
SouthCentral,2/15/2016,15,5580.02,5449.39,2.34%
SouthCentral,2/15/2016,16,5621.91,5481.08,2.51%
SouthCentral,2/15/2016,17,5665.80,5491.44,3.08%
SouthCentral,2/15/2016,18,5712.76,5581.88,2.29%
SouthCentral,2/15/2016,19,5919.20,5874.51,0.75%
SouthCentral,2/15/2016,20,6043.85,5969.78,1.23%
SouthCentral,2/15/2016,21,5820.52,5853.98,0.57%
SouthCentral,2/15/2016,22,5466.79,5766.68,5.49%
SouthCentral,2/15/2016,23,4996.75,5442.48,8.92%
SouthCentral,2/15/2016,24,4527.33,5062.58,11.82%
Totals,2/15/2016,1,27200.73,28214.07,3.73%
Totals,2/15/2016,2,26335.92,27208.42,3.31%
Totals,2/15/2016,3,25953.14,26602.30,2.50%
Totals,2/15/2016,4,25994.47,26914.23,3.54%
Totals,2/15/2016,5,26696.26,27490.72,2.98%
Totals,2/15/2016,6,28635.82,29560.43,3.23%
Totals,2/15/2016,7,31693.23,33796.63,6.64%
Totals,2/15/2016,8,33120.16,35029.49,5.76%
Totals,2/15/2016,9,33548.63,34886.36,3.99%
Totals,2/15/2016,10,34214.33,35211.23,2.91%
Totals,2/15/2016,11,34790.88,35400.97,1.75%
Totals,2/15/2016,12,35070.81,35323.74,0.72%
Totals,2/15/2016,13,35216.30,35009.97,0.59%
Totals,2/15/2016,14,35547.00,35197.98,0.98%
Totals,2/15/2016,15,35688.11,35690.03,0.01%
Totals,2/15/2016,16,35733.44,35458.44,0.77%
Totals,2/15/2016,17,35629.06,35301.59,0.92%
Totals,2/15/2016,18,35489.92,35499.13,0.03%
Totals,2/15/2016,19,36522.84,36405.64,0.32%
Totals,2/15/2016,20,37011.13,36992.02,0.05%
Totals,2/15/2016,21,36116.85,36447.56,0.92%
Totals,2/15/2016,22,34533.75,35320.11,2.28%
Totals,2/15/2016,23,32156.72,33643.89,4.62%
Totals,2/15/2016,24,29714.65,31411.81,5.71%
Coast,2/16/2016,1,8277.45,8438.17,1.94%
Coast,2/16/2016,2,8111.06,8546.56,5.37%
Coast,2/16/2016,3,8049.13,8418.05,4.58%
Coast,2/16/2016,4,8095.01,8534.03,5.42%
Coast,2/16/2016,5,8344.46,8945.59,7.20%
Coast,2/16/2016,6,9085.83,9228.95,1.58%
Coast,2/16/2016,7,10140.35,10393.27,2.49%
Coast,2/16/2016,8,10307.10,10270.57,0.35%
Coast,2/16/2016,9,10283.68,10215.41,0.66%
Coast,2/16/2016,10,10286.52,10353.86,0.65%
Coast,2/16/2016,11,10362.24,10432.46,0.68%
Coast,2/16/2016,12,10431.86,10522.81,0.87%
Coast,2/16/2016,13,10478.22,10472.41,0.06%
Coast,2/16/2016,14,10590.41,10861.71,2.56%
Coast,2/16/2016,15,10694.20,11074.87,3.56%
Coast,2/16/2016,16,10815.96,10998.28,1.69%
Coast,2/16/2016,17,10846.38,11201.68,3.28%
Coast,2/16/2016,18,10718.37,10891.26,1.61%
Coast,2/16/2016,19,10840.04,10866.95,0.25%
Coast,2/16/2016,20,10858.96,10598.17,2.40%
Coast,2/16/2016,21,10540.73,10497.83,0.41%
Coast,2/16/2016,22,10003.00,10062.67,0.60%
Coast,2/16/2016,23,9326.98,9409.07,0.88%
Coast,2/16/2016,24,8662.10,8832.35,1.97%
East,2/16/2016,1,1060.32,1155.27,8.95%
East,2/16/2016,2,1040.72,1183.24,13.69%
East,2/16/2016,3,1026.68,1145.55,11.58%
East,2/16/2016,4,1037.45,1160.98,11.91%
East,2/16/2016,5,1097.18,1183.80,7.90%
East,2/16/2016,6,1209.35,1238.25,2.39%
East,2/16/2016,7,1397.35,1375.64,1.55%
East,2/16/2016,8,1412.90,1439.68,1.90%
East,2/16/2016,9,1369.66,1307.31,4.55%
East,2/16/2016,10,1312.91,1282.66,2.30%
East,2/16/2016,11,1275.56,1256.02,1.53%
East,2/16/2016,12,1252.42,1228.24,1.93%
East,2/16/2016,13,1232.53,1215.04,1.42%
East,2/16/2016,14,1210.71,1210.02,0.06%
East,2/16/2016,15,1222.00,1200.11,1.79%
East,2/16/2016,16,1228.82,1195.85,2.68%
East,2/16/2016,17,1232.90,1182.46,4.09%
East,2/16/2016,18,1205.74,1173.13,2.70%
East,2/16/2016,19,1275.87,1253.95,1.72%
East,2/16/2016,20,1298.77,1271.65,2.09%
East,2/16/2016,21,1269.14,1251.91,1.36%
East,2/16/2016,22,1211.98,1201.11,0.90%
East,2/16/2016,23,1074.71,1138.54,5.94%
East,2/16/2016,24,989.40,1069.77,8.12%
West,2/16/2016,1,897.30,941.88,4.97%
West,2/16/2016,2,894.33,921.22,3.01%
West,2/16/2016,3,899.98,937.14,4.13%
West,2/16/2016,4,914.77,937.52,2.49%
West,2/16/2016,5,943.61,1018.96,7.99%
West,2/16/2016,6,1017.77,1058.82,4.03%
West,2/16/2016,7,1146.11,1199.60,4.67%
West,2/16/2016,8,1180.57,1235.57,4.66%
West,2/16/2016,9,1129.88,1146.54,1.47%
West,2/16/2016,10,1081.60,1077.20,0.41%
West,2/16/2016,11,1043.33,1042.35,0.09%
West,2/16/2016,12,1018.39,1011.40,0.69%
West,2/16/2016,13,1002.64,989.08,1.35%
West,2/16/2016,14,995.88,976.69,1.93%
West,2/16/2016,15,997.17,973.28,2.40%
West,2/16/2016,16,997.16,973.14,2.41%
West,2/16/2016,17,1002.62,976.54,2.60%
West,2/16/2016,18,998.00,977.47,2.06%
West,2/16/2016,19,1031.73,1012.87,1.83%
West,2/16/2016,20,1062.39,1025.63,3.46%
West,2/16/2016,21,1051.69,1029.54,2.11%
West,2/16/2016,22,1013.50,988.98,2.42%
West,2/16/2016,23,957.63,973.06,1.61%
West,2/16/2016,24,903.26,913.57,1.14%
FarWest,2/16/2016,1,1909.34,1928.18,0.99%
FarWest,2/16/2016,2,1908.06,1935.87,1.46%
FarWest,2/16/2016,3,1912.22,1922.40,0.53%
FarWest,2/16/2016,4,1921.42,1922.02,0.03%
FarWest,2/16/2016,5,1942.87,1930.07,0.66%
FarWest,2/16/2016,6,1992.10,1987.77,0.22%
FarWest,2/16/2016,7,2082.28,2055.93,1.27%
FarWest,2/16/2016,8,2110.79,2109.10,0.08%
FarWest,2/16/2016,9,2076.09,2094.51,0.89%
FarWest,2/16/2016,10,2062.96,2050.74,0.59%
FarWest,2/16/2016,11,2058.32,2069.78,0.56%
FarWest,2/16/2016,12,2038.80,2046.67,0.39%
FarWest,2/16/2016,13,2019.86,2018.22,0.08%
FarWest,2/16/2016,14,2018.12,2031.07,0.64%
FarWest,2/16/2016,15,2009.51,2025.71,0.81%
FarWest,2/16/2016,16,2002.61,2011.04,0.42%
FarWest,2/16/2016,17,1994.42,2009.18,0.74%
FarWest,2/16/2016,18,1976.17,1994.44,0.92%
FarWest,2/16/2016,19,2000.73,2026.92,1.31%
FarWest,2/16/2016,20,2053.41,2057.37,0.19%
FarWest,2/16/2016,21,2052.48,2060.29,0.38%
FarWest,2/16/2016,22,2021.40,2054.81,1.65%
FarWest,2/16/2016,23,1978.35,2024.80,2.35%
FarWest,2/16/2016,24,1936.47,1992.97,2.92%
North,2/16/2016,1,642.08,655.46,2.08%
North,2/16/2016,2,637.24,643.45,0.98%
North,2/16/2016,3,636.41,619.77,2.61%
North,2/16/2016,4,640.58,626.09,2.26%
North,2/16/2016,5,660.81,651.16,1.46%
North,2/16/2016,6,701.10,687.41,1.95%
North,2/16/2016,7,777.58,755.36,2.86%
North,2/16/2016,8,801.95,797.28,0.58%
North,2/16/2016,9,782.17,771.40,1.38%
North,2/16/2016,10,761.66,761.72,0.01%
North,2/16/2016,11,746.11,754.94,1.18%
North,2/16/2016,12,731.60,753.24,2.96%
North,2/16/2016,13,717.11,740.14,3.21%
North,2/16/2016,14,712.66,734.10,3.01%
North,2/16/2016,15,701.75,720.83,2.72%
North,2/16/2016,16,699.06,717.21,2.60%
North,2/16/2016,17,701.39,716.38,2.14%
North,2/16/2016,18,709.79,714.48,0.66%
North,2/16/2016,19,751.24,753.39,0.29%
North,2/16/2016,20,765.58,754.51,1.45%
North,2/16/2016,21,759.39,762.50,0.41%
North,2/16/2016,22,739.01,755.92,2.29%
North,2/16/2016,23,706.89,740.75,4.79%
North,2/16/2016,24,677.46,686.22,1.29%
NorthCentral,2/16/2016,1,8893.02,9488.43,6.70%
NorthCentral,2/16/2016,2,8721.76,9246.97,6.02%
NorthCentral,2/16/2016,3,8690.76,8991.04,3.46%
NorthCentral,2/16/2016,4,8789.74,8848.39,0.67%
NorthCentral,2/16/2016,5,9185.72,9227.48,0.45%
NorthCentral,2/16/2016,6,10155.85,10151.07,0.05%
NorthCentral,2/16/2016,7,11761.76,11437.79,2.75%
NorthCentral,2/16/2016,8,12157.99,12266.32,0.89%
NorthCentral,2/16/2016,9,11680.27,11773.60,0.80%
NorthCentral,2/16/2016,10,11381.41,11331.62,0.44%
NorthCentral,2/16/2016,11,11205.19,11364.23,1.42%
NorthCentral,2/16/2016,12,11031.69,11250.13,1.98%
NorthCentral,2/16/2016,13,10944.02,11111.15,1.53%
NorthCentral,2/16/2016,14,10905.75,11054.09,1.36%
NorthCentral,2/16/2016,15,10803.74,10927.47,1.15%
NorthCentral,2/16/2016,16,10667.72,10788.89,1.14%
NorthCentral,2/16/2016,17,10678.34,10803.97,1.18%
NorthCentral,2/16/2016,18,10782.52,10908.49,1.17%
NorthCentral,2/16/2016,19,11370.53,11450.13,0.70%
NorthCentral,2/16/2016,20,11637.98,11864.23,1.94%
NorthCentral,2/16/2016,21,11427.86,11579.63,1.33%
NorthCentral,2/16/2016,22,10904.83,11156.24,2.31%
NorthCentral,2/16/2016,23,10096.53,10563.25,4.62%
NorthCentral,2/16/2016,24,9267.35,9597.20,3.56%
South,2/16/2016,1,2246.16,2279.00,1.46%
South,2/16/2016,2,2124.57,2201.91,3.64%
South,2/16/2016,3,2060.53,2147.65,4.23%
South,2/16/2016,4,2044.73,2153.15,5.30%
South,2/16/2016,5,2063.63,2239.07,8.50%
South,2/16/2016,6,2227.14,2443.60,9.72%
South,2/16/2016,7,2610.92,2816.37,7.87%
South,2/16/2016,8,2705.33,2954.85,9.22%
South,2/16/2016,9,2638.91,2643.56,0.18%
South,2/16/2016,10,2658.73,2690.30,1.19%
South,2/16/2016,11,2709.48,2769.99,2.23%
South,2/16/2016,12,2789.98,2817.63,0.99%
South,2/16/2016,13,2938.75,2921.29,0.59%
South,2/16/2016,14,3104.47,3067.31,1.20%
South,2/16/2016,15,3240.81,3158.60,2.54%
South,2/16/2016,16,3347.26,3304.30,1.28%
South,2/16/2016,17,3391.32,3263.83,3.76%
South,2/16/2016,18,3300.44,3170.36,3.94%
South,2/16/2016,19,3256.05,3175.85,2.46%
South,2/16/2016,20,3289.59,3192.04,2.97%
South,2/16/2016,21,3200.76,3099.39,3.17%
South,2/16/2016,22,3047.17,2964.45,2.71%
South,2/16/2016,23,2808.05,2760.85,1.68%
South,2/16/2016,24,2511.76,2515.20,0.14%
SouthCentral,2/16/2016,1,4226.45,4733.04,11.99%
SouthCentral,2/16/2016,2,4090.30,4807.27,17.53%
SouthCentral,2/16/2016,3,4046.28,4699.06,16.13%
SouthCentral,2/16/2016,4,4086.19,4865.96,19.08%
SouthCentral,2/16/2016,5,4283.88,5028.39,17.38%
SouthCentral,2/16/2016,6,4820.21,5551.19,15.16%
SouthCentral,2/16/2016,7,5707.79,6474.25,13.43%
SouthCentral,2/16/2016,8,5948.00,6439.68,8.27%
SouthCentral,2/16/2016,9,5697.01,5799.41,1.80%
SouthCentral,2/16/2016,10,5501.06,5635.37,2.44%
SouthCentral,2/16/2016,11,5378.28,5535.24,2.92%
SouthCentral,2/16/2016,12,5345.56,5498.79,2.87%
SouthCentral,2/16/2016,13,5353.99,5465.69,2.09%
SouthCentral,2/16/2016,14,5414.26,5501.48,1.61%
SouthCentral,2/16/2016,15,5501.90,5527.97,0.47%
SouthCentral,2/16/2016,16,5618.51,5572.01,0.83%
SouthCentral,2/16/2016,17,5708.67,5617.09,1.60%
SouthCentral,2/16/2016,18,5765.46,5655.45,1.91%
SouthCentral,2/16/2016,19,5954.61,5870.73,1.41%
SouthCentral,2/16/2016,20,6073.25,5841.09,3.82%
SouthCentral,2/16/2016,21,5884.54,5663.64,3.75%
SouthCentral,2/16/2016,22,5507.82,5398.58,1.98%
SouthCentral,2/16/2016,23,5003.10,4988.57,0.29%
SouthCentral,2/16/2016,24,4486.39,4607.20,2.69%
Totals,2/16/2016,1,28152.13,29619.44,5.21%
Totals,2/16/2016,2,27528.04,29486.49,7.11%
Totals,2/16/2016,3,27321.99,28880.66,5.70%
Totals,2/16/2016,4,27529.89,29048.14,5.51%
Totals,2/16/2016,5,28522.16,30224.52,5.97%
Totals,2/16/2016,6,31209.36,32347.05,3.65%
Totals,2/16/2016,7,35624.14,36508.21,2.48%
Totals,2/16/2016,8,36624.64,37513.03,2.43%
Totals,2/16/2016,9,35657.67,35751.73,0.26%
Totals,2/16/2016,10,35046.86,35183.47,0.39%
Totals,2/16/2016,11,34778.51,35225.01,1.28%
Totals,2/16/2016,12,34640.30,35128.92,1.41%
Totals,2/16/2016,13,34687.13,34933.01,0.71%
Totals,2/16/2016,14,34952.28,35436.48,1.39%
Totals,2/16/2016,15,35171.07,35608.83,1.24%
Totals,2/16/2016,16,35377.11,35560.73,0.52%
Totals,2/16/2016,17,35556.04,35771.12,0.60%
Totals,2/16/2016,18,35456.49,35485.08,0.08%
Totals,2/16/2016,19,36480.80,36410.78,0.19%
Totals,2/16/2016,20,37039.93,36604.70,1.18%
Totals,2/16/2016,21,36186.59,35944.72,0.67%
Totals,2/16/2016,22,34448.71,34582.77,0.39%
Totals,2/16/2016,23,31952.25,32598.89,2.02%
Totals,2/16/2016,24,29434.18,30214.49,2.65%
Coast,2/17/2016,1,8185.93,8383.04,2.41%
Coast,2/17/2016,2,7974.24,8121.88,1.85%
Coast,2/17/2016,3,7886.06,8209.46,4.10%
Coast,2/17/2016,4,7913.23,8190.71,3.51%
Coast,2/17/2016,5,8158.28,8393.29,2.88%
Coast,2/17/2016,6,8858.61,9101.28,2.74%
Coast,2/17/2016,7,9855.42,10365.98,5.18%
Coast,2/17/2016,8,10024.38,10273.40,2.48%
Coast,2/17/2016,9,10046.13,10231.89,1.85%
Coast,2/17/2016,10,10103.97,10411.08,3.04%
Coast,2/17/2016,11,10192.42,10397.25,2.01%
Coast,2/17/2016,12,10263.79,10415.17,1.47%
Coast,2/17/2016,13,10307.20,10336.34,0.28%
Coast,2/17/2016,14,10354.90,10266.86,0.85%
Coast,2/17/2016,15,10419.06,10204.65,2.06%
Coast,2/17/2016,16,10492.51,10076.06,3.97%
Coast,2/17/2016,17,10385.61,10162.09,2.15%
Coast,2/17/2016,18,10160.76,10108.44,0.51%
Coast,2/17/2016,19,10445.31,10560.69,1.10%
Coast,2/17/2016,20,10558.64,10599.93,0.39%
Coast,2/17/2016,21,10386.78,10429.45,0.41%
Coast,2/17/2016,22,9982.42,10067.97,0.86%
Coast,2/17/2016,23,9369.64,9529.91,1.71%
Coast,2/17/2016,24,8723.28,8835.12,1.28%
East,2/17/2016,1,992.44,1074.56,8.27%
East,2/17/2016,2,1007.87,1061.45,5.32%
East,2/17/2016,3,998.50,1056.44,5.80%
East,2/17/2016,4,1022.50,1085.44,6.16%
East,2/17/2016,5,1057.94,1125.01,6.34%
East,2/17/2016,6,1105.37,1215.82,9.99%
East,2/17/2016,7,1297.36,1373.99,5.91%
East,2/17/2016,8,1339.59,1384.76,3.37%
East,2/17/2016,9,1288.40,1343.37,4.27%
East,2/17/2016,10,1288.29,1365.10,5.96%
East,2/17/2016,11,1278.48,1324.41,3.59%
East,2/17/2016,12,1227.39,1261.15,2.75%
East,2/17/2016,13,1214.01,1215.24,0.10%
East,2/17/2016,14,1210.30,1193.46,1.39%
East,2/17/2016,15,1202.06,1181.07,1.75%
