Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
1/21/16 11:00:00,38987.96,38321.40,1.71%,10743.72,10564.07,1.67%,1328.00,1336.96,0.67%,2221.92,2140.75,3.65%,957.73,927.12,3.20%,14197.00,13808.83,2.73%,2783.66,2811.97,1.02%,5572.96,5579.11,0.11%,1182.97,1152.59,2.57%
1/21/16 12:00:00,38857.67,38345.40,1.32%,10714.61,10475.77,2.23%,1337.19,1364.79,2.06%,2194.22,2130.36,2.91%,946.30,915.72,3.23%,14240.84,14006.98,1.64%,2795.63,2784.67,0.39%,5484.90,5561.48,1.40%,1143.97,1105.63,3.35%
1/21/16 13:00:00,38872.49,38011.02,2.22%,10716.64,10488.88,2.13%,1358.07,1380.23,1.63%,2184.16,2103.34,3.70%,943.46,902.82,4.31%,14342.35,13751.69,4.12%,2824.49,2788.05,1.29%,5389.97,5515.58,2.33%,1113.36,1080.44,2.96%
1/21/16 14:00:00,38951.78,37619.56,3.42%,10715.64,10348.74,3.42%,1359.53,1383.77,1.78%,2162.30,2072.41,4.16%,941.27,907.48,3.59%,14531.14,13618.59,6.28%,2841.11,2806.46,1.22%,5307.92,5431.47,2.33%,1092.86,1050.65,3.86%
1/21/16 15:00:00,38918.10,37076.44,4.73%,10527.75,10111.01,3.96%,1365.75,1391.01,1.85%,2144.16,2039.45,4.88%,939.85,879.43,6.43%,14742.04,13351.70,9.43%,2820.74,2786.66,1.21%,5296.80,5470.45,3.28%,1081.01,1046.73,3.17%
1/21/16 16:00:00,39237.31,37670.16,3.99%,10404.50,10100.75,2.92%,1424.73,1416.19,0.60%,2138.34,2046.73,4.28%,950.86,913.11,3.97%,15087.93,13908.79,7.82%,2798.04,2776.18,0.78%,5352.77,5457.02,1.95%,1080.13,1051.38,2.66%
1/21/16 17:00:00,40413.41,38754.64,4.10%,10604.35,10363.34,2.27%,1517.60,1481.49,2.38%,2145.79,2044.45,4.72%,974.40,934.17,4.13%,15780.73,14450.04,8.43%,2762.93,2746.67,0.59%,5530.11,5662.57,2.40%,1097.49,1071.90,2.33%
1/21/16 18:00:00,42616.14,41154.01,3.43%,11137.66,10811.26,2.93%,1601.68,1560.18,2.59%,2223.93,2154.40,3.13%,1006.73,952.92,5.34%,16470.95,15388.95,6.57%,2928.00,2894.49,1.14%,6063.01,6245.75,3.01%,1184.17,1146.06,3.22%
1/21/16 19:00:00,42978.44,41275.23,3.96%,11208.57,10830.02,3.38%,1610.08,1586.70,1.45%,2272.16,2193.70,3.45%,1001.87,935.18,6.66%,16467.38,15126.26,8.14%,3006.40,2970.88,1.18%,6195.46,6459.28,4.26%,1216.52,1173.23,3.56%
1/21/16 20:00:00,42775.76,41085.10,3.95%,11176.85,10559.00,5.53%,1607.03,1581.73,1.57%,2281.96,2220.67,2.69%,990.65,938.28,5.29%,16349.08,15008.30,8.20%,2999.75,3018.33,0.62%,6145.15,6591.79,7.27%,1225.29,1166.98,4.76%
1/21/16 21:00:00,41695.64,40387.73,3.14%,10945.41,10645.45,2.74%,1553.43,1530.60,1.47%,2264.29,2201.00,2.80%,959.60,923.50,3.76%,15893.78,14520.50,8.64%,2917.77,2878.53,1.34%,5962.87,6523.67,9.40%,1198.48,1164.47,2.84%
1/21/16 22:00:00,39671.87,38598.34,2.71%,10619.19,10595.77,0.22%,1461.09,1448.82,0.84%,2209.85,2166.66,1.95%,913.89,877.65,3.97%,14953.48,13723.67,8.22%,2737.08,2737.88,0.03%,5632.00,5938.67,5.45%,1145.30,1109.22,3.15%
1/21/16 23:00:00,37709.70,36467.27,3.29%,10198.88,10218.31,0.19%,1395.85,1364.48,2.25%,2172.90,2133.67,1.81%,879.84,821.19,6.67%,14175.49,12667.79,10.64%,2521.41,2548.75,1.08%,5255.67,5624.54,7.02%,1109.66,1088.54,1.90%
1/22/16 00:00:00,36655.59,35362.48,3.53%,9813.57,9273.79,5.50%,1458.52,1360.58,6.72%,2104.97,2106.09,0.05%,876.83,818.69,6.63%,13646.46,12798.54,6.21%,2283.86,2338.11,2.38%,5377.09,5601.92,4.18%,1094.30,1064.76,2.70%
1/22/16 01:00:00,36287.49,34137.22,5.93%,9738.29,8993.51,7.65%,1455.19,1348.76,7.31%,2104.05,2079.61,1.16%,869.67,814.89,6.30%,13429.55,12230.82,8.93%,2239.52,2245.94,0.29%,5352.16,5330.61,0.40%,1099.06,1093.06,0.55%
1/22/16 02:00:00,36332.09,34394.03,5.33%,9790.65,9086.55,7.19%,1443.07,1341.81,7.02%,2118.72,2092.22,1.25%,869.62,817.49,5.99%,13377.32,12111.51,9.46%,2242.14,2432.57,8.49%,5378.21,5437.85,1.11%,1112.35,1074.03,3.44%
1/22/16 03:00:00,36865.31,34411.49,6.66%,9964.77,9050.80,9.17%,1435.50,1331.75,7.23%,2135.17,2113.32,1.02%,873.52,801.84,8.21%,13503.84,12065.26,10.65%,2286.97,2396.37,4.78%,5529.29,5536.92,0.14%,1136.25,1115.23,1.85%
1/22/16 04:00:00,38285.31,36355.24,5.04%,10364.00,9539.86,7.95%,1459.53,1364.93,6.48%,2162.91,2136.55,1.22%,892.70,821.57,7.97%,14006.48,12788.13,8.70%,2398.57,2751.23,14.70%,5824.47,5797.82,0.46%,1176.65,1155.15,1.83%
1/22/16 05:00:00,41561.54,40030.25,3.68%,11245.42,10598.33,5.75%,1541.21,1446.37,6.15%,2233.07,2213.68,0.87%,945.57,846.97,10.43%,15168.58,14277.85,5.87%,2685.20,2915.99,8.60%,6482.07,6487.88,0.09%,1260.42,1243.19,1.37%
1/22/16 06:00:00,46353.13,43524.11,6.10%,12363.67,11065.32,10.50%,1707.19,1576.80,7.64%,2322.97,2269.71,2.29%,1021.98,951.22,6.92%,16854.57,15478.85,8.16%,3244.42,3522.94,8.58%,7439.54,7304.06,1.82%,1398.79,1355.22,3.11%
1/22/16 07:00:00,47918.78,45760.33,4.50%,12727.29,11832.85,7.03%,1747.85,1588.23,9.13%,2379.04,2329.25,2.09%,1053.07,989.66,6.02%,17386.86,16372.19,5.84%,3435.84,3590.39,4.50%,7734.17,7646.93,1.13%,1454.67,1410.84,3.01%
1/22/16 08:00:00,46570.95,43756.67,6.04%,12681.45,11484.01,9.44%,1725.15,1613.38,6.48%,2334.46,2278.44,2.40%,1039.91,926.00,10.95%,16696.98,15508.70,7.12%,3260.74,3279.38,0.57%,7430.87,7271.76,2.14%,1401.38,1395.00,0.46%
1/22/16 09:00:00,45358.27,42991.99,5.22%,12622.74,11720.54,7.15%,1684.80,1594.69,5.35%,2283.49,2221.61,2.71%,1020.93,961.73,5.80%,16147.65,15157.01,6.13%,3134.48,3075.60,1.88%,7118.89,6924.18,2.74%,1345.29,1336.62,0.64%
1/22/16 10:00:00,43986.59,41964.28,4.60%,12388.65,11425.18,7.78%,1612.89,1573.25,2.46%,2226.43,2176.93,2.22%,1000.80,957.92,4.28%,15588.60,14665.29,5.92%,3010.76,3205.83,6.48%,6872.21,6684.38,2.73%,1286.25,1275.48,0.84%
1/22/16 11:00:00,42414.31,40191.66,5.24%,12083.60,10978.59,9.14%,1549.48,1507.49,2.71%,2178.21,2129.25,2.25%,969.52,939.69,3.08%,14978.20,14186.97,5.28%,2879.37,2929.28,1.73%,6554.01,6311.14,3.71%,1221.93,1209.25,1.04%
1/22/16 12:00:00,40782.48,39199.33,3.88%,11745.85,10620.83,9.58%,1484.63,1452.00,2.20%,2128.16,2090.00,1.79%,932.55,915.72,1.80%,14315.57,14124.22,1.34%,2762.42,2802.69,1.46%,6256.00,6042.25,3.42%,1157.30,1151.62,0.49%
1/22/16 13:00:00,39446.85,38126.79,3.35%,11476.91,10593.84,7.69%,1417.49,1378.64,2.74%,2093.68,2056.28,1.79%,895.01,902.82,0.87%,13768.57,13526.01,1.76%,2688.41,2762.99,2.77%,5999.17,5807.37,3.20%,1107.60,1098.83,0.79%
1/22/16 14:00:00,38267.66,37340.07,2.42%,11205.62,10477.87,6.49%,1369.48,1350.78,1.37%,2067.28,2041.17,1.26%,864.53,854.54,1.16%,13231.80,13201.20,0.23%,2634.64,2722.38,3.33%,5817.72,5623.97,3.33%,1076.59,1068.16,0.78%
1/22/16 15:00:00,37448.92,36453.32,2.66%,11012.35,10190.48,7.46%,1332.10,1338.17,0.46%,2040.09,2010.78,1.44%,842.73,834.48,0.98%,12861.92,12708.15,1.20%,2583.90,2742.19,6.13%,5719.13,5580.81,2.42%,1056.71,1048.26,0.80%
1/22/16 16:00:00,37560.02,37815.61,0.68%,10991.88,10599.14,3.57%,1345.46,1348.86,0.25%,2036.25,2011.46,1.22%,852.65,855.52,0.34%,12956.96,13571.66,4.74%,2585.41,2682.31,3.75%,5729.74,5692.01,0.66%,1061.67,1054.65,0.66%
1/22/16 17:00:00,38954.46,39536.40,1.49%,11312.76,10841.16,4.17%,1417.09,1466.25,3.47%,2037.78,1998.33,1.94%,888.26,912.66,2.75%,13669.39,14450.04,5.71%,2593.34,2738.32,5.59%,5946.76,6040.80,1.58%,1089.08,1088.84,0.02%
1/22/16 18:00:00,41839.93,41657.80,0.44%,11888.38,11327.80,4.72%,1537.74,1574.28,2.38%,2103.25,2076.59,1.27%,942.65,952.92,1.09%,14835.54,14999.53,1.11%,2818.79,2927.21,3.85%,6549.08,6620.38,1.09%,1164.50,1179.10,1.25%
1/22/16 19:00:00,42483.85,41685.56,1.88%,11933.53,11326.71,5.09%,1557.61,1587.85,1.94%,2146.99,2130.32,0.78%,959.64,953.37,0.65%,15048.83,14724.47,2.16%,2915.47,2997.29,2.81%,6724.71,6730.92,0.09%,1197.07,1234.63,3.14%
1/22/16 20:00:00,42703.25,42251.51,1.06%,11949.88,11383.49,4.74%,1565.08,1582.55,1.12%,2155.29,2152.58,0.13%,968.31,946.23,2.28%,15141.26,15120.91,0.13%,2953.58,3051.41,3.31%,6754.29,6769.55,0.23%,1215.55,1244.79,2.41%
1/22/16 21:00:00,42426.26,41526.11,2.12%,11770.46,11097.89,5.71%,1550.65,1544.05,0.43%,2152.09,2111.72,1.88%,959.98,932.22,2.89%,15080.52,15025.35,0.37%,2974.36,3072.74,3.31%,6720.75,6515.86,3.05%,1217.44,1226.27,0.73%
1/22/16 22:00:00,41442.79,40156.39,3.10%,11422.57,10595.77,7.24%,1499.82,1472.50,1.82%,2142.39,2128.17,0.66%,939.38,896.28,4.59%,14707.10,14297.46,2.79%,2959.09,3038.11,2.67%,6567.30,6528.22,0.59%,1205.14,1199.88,0.44%
1/22/16 23:00:00,40161.89,38797.04,3.40%,11009.37,10522.60,4.42%,1446.00,1428.34,1.22%,2111.48,2106.01,0.26%,914.37,858.35,6.13%,14264.42,13801.77,3.24%,2890.43,2785.53,3.63%,6345.61,6115.35,3.63%,1180.21,1179.10,0.09%
1/23/16 00:00:00,39343.98,37975.74,3.48%,10827.17,10145.47,6.30%,1437.15,1381.82,3.85%,2104.85,2057.53,2.25%,872.82,855.35,2.00%,13784.15,13365.36,3.04%,2917.26,2924.48,0.25%,6234.95,6098.63,2.19%,1165.63,1147.09,1.59%
1/23/16 01:00:00,39118.42,37182.75,4.95%,10713.86,9932.27,7.30%,1436.84,1376.04,4.23%,2095.36,2049.97,2.17%,870.59,837.78,3.77%,13714.57,13030.42,4.99%,2906.31,2796.49,3.78%,6215.03,6011.23,3.28%,1165.86,1148.56,1.48%
1/23/16 02:00:00,39239.16,38022.08,3.10%,10687.60,10144.77,5.08%,1448.81,1385.13,4.40%,2103.49,2055.99,2.26%,873.27,860.99,1.41%,13769.15,13211.95,4.05%,2921.52,3015.08,3.20%,6256.19,6187.10,1.10%,1179.13,1161.06,1.53%
1/23/16 03:00:00,39726.63,37735.44,5.01%,10770.17,9819.61,8.83%,1473.95,1412.21,4.19%,2117.69,2088.10,1.40%,881.26,886.84,0.63%,13933.21,13278.81,4.70%,2964.59,2907.17,1.94%,6387.90,6162.96,3.52%,1197.84,1179.73,1.51%
1/23/16 04:00:00,40515.41,38954.28,3.85%,10944.08,10523.20,3.85%,1512.42,1442.17,4.64%,2129.67,2091.72,1.78%,896.76,882.55,1.58%,14183.36,13587.30,4.20%,3052.83,3082.17,0.96%,6572.75,6158.68,6.30%,1223.55,1186.47,3.03%
1/23/16 05:00:00,42090.63,40599.00,3.54%,11292.64,10948.68,3.05%,1582.28,1497.60,5.35%,2165.00,2097.80,3.10%,927.45,929.87,0.26%,14694.45,14323.78,2.52%,3215.51,3146.09,2.16%,6938.79,6427.93,7.36%,1274.51,1227.24,3.71%
1/23/16 06:00:00,44144.88,42895.73,2.83%,11774.37,11235.38,4.58%,1671.23,1546.67,7.45%,2195.54,2187.20,0.38%,965.14,953.09,1.25%,15378.65,15402.62,0.16%,3461.48,3483.31,0.63%,7361.03,6796.46,7.67%,1337.44,1290.99,3.47%
1/23/16 07:00:00,45932.44,44292.86,3.57%,12134.10,11469.76,5.47%,1740.10,1614.62,7.21%,2229.28,2180.56,2.19%,999.78,1008.91,0.91%,15982.29,15873.03,0.68%,3670.98,3566.07,2.86%,7772.18,7246.31,6.77%,1403.72,1333.61,4.99%
1/23/16 08:00:00,46486.78,43833.62,5.71%,12247.31,11296.37,7.76%,1738.90,1623.01,6.66%,2226.91,2175.53,2.31%,1019.10,993.68,2.49%,16336.70,15537.73,4.89%,3730.17,3672.00,1.56%,7789.11,7216.09,7.36%,1398.57,1319.21,5.67%
1/23/16 09:00:00,45430.41,42864.72,5.65%,12059.70,11069.19,8.21%,1682.86,1573.10,6.52%,2188.06,2159.08,1.32%,1006.12,1011.23,0.51%,16256.35,15313.14,5.80%,3580.78,3454.08,3.54%,7325.37,7024.56,4.11%,1331.18,1260.33,5.32%
1/23/16 10:00:00,43289.51,41680.93,3.72%,11652.56,11008.14,5.53%,1586.09,1494.06,5.80%,2138.32,2111.86,1.24%,965.64,971.79,0.64%,15517.23,14994.40,3.37%,3325.36,3301.43,0.72%,6853.86,6627.01,3.31%,1250.46,1172.26,6.25%
1/23/16 11:00:00,40739.95,39701.23,2.55%,11196.47,10508.85,6.14%,1476.17,1400.55,5.12%,2085.31,2081.32,0.19%,914.16,939.69,2.79%,14470.64,14375.31,0.66%,3058.06,3055.25,0.09%,6369.04,6249.00,1.88%,1170.09,1091.27,6.74%
1/23/16 12:00:00,38333.01,37916.99,1.09%,10738.88,10075.70,6.18%,1372.91,1326.80,3.36%,2034.70,1990.67,2.16%,855.22,888.19,3.85%,13442.73,13859.38,3.10%,2858.15,2794.22,2.24%,5930.29,5943.31,0.22%,1100.12,1038.73,5.58%
1/23/16 13:00:00,36158.07,36045.90,0.31%,10261.89,9799.28,4.51%,1281.28,1250.86,2.37%,1990.73,1988.04,0.14%,810.84,822.54,1.44%,12512.84,12818.93,2.45%,2702.07,2759.48,2.12%,5560.04,5615.68,1.00%,1038.39,991.10,4.55%
1/23/16 14:00:00,34574.03,34403.41,0.49%,9950.75,9525.52,4.27%,1208.77,1187.80,1.74%,1964.42,1951.59,0.65%,779.81,804.64,3.18%,11778.63,11874.16,0.81%,2595.03,2689.83,3.65%,5304.23,5404.07,1.88%,992.38,965.80,2.68%
1/23/16 15:00:00,33751.03,33551.61,0.59%,9793.06,9604.38,1.93%,1166.06,1166.12,0.01%,1950.47,1951.18,0.04%,758.86,795.43,4.82%,11395.75,11077.12,2.80%,2551.74,2703.86,5.96%,5164.41,5301.73,2.66%,970.69,951.80,1.95%
1/23/16 16:00:00,33636.72,33581.19,0.17%,9724.10,9659.14,0.67%,1173.45,1169.85,0.31%,1949.10,1947.74,0.07%,761.00,747.31,1.80%,11371.50,11146.86,1.98%,2532.49,2621.62,3.52%,5154.49,5326.68,3.34%,970.59,961.99,0.89%
1/23/16 17:00:00,34848.49,36296.52,4.16%,10004.78,10078.37,0.74%,1235.76,1266.72,2.51%,1950.23,1941.20,0.46%,787.28,799.41,1.54%,11979.90,12840.48,7.18%,2563.55,2739.99,6.88%,5336.99,5635.22,5.59%,989.99,995.14,0.52%
1/23/16 18:00:00,37901.04,39630.98,4.56%,10785.65,11002.57,2.01%,1375.46,1354.73,1.51%,2023.09,2019.36,0.18%,848.80,869.39,2.43%,13090.78,14198.63,8.46%,2814.85,3021.02,7.32%,5890.30,6095.48,3.48%,1072.11,1069.79,0.22%
1/23/16 19:00:00,39007.29,39734.86,1.87%,11026.34,10854.62,1.56%,1431.62,1419.66,0.84%,2079.29,2075.06,0.20%,866.38,880.45,1.62%,13467.82,13952.43,3.60%,2938.79,3253.60,10.71%,6090.66,6213.25,2.01%,1106.39,1085.79,1.86%
1/23/16 20:00:00,39228.87,39668.83,1.12%,11038.90,10878.78,1.45%,1461.21,1431.24,2.05%,2073.30,2062.21,0.53%,867.98,878.27,1.19%,13548.30,13919.06,2.74%,2976.29,3144.95,5.67%,6156.20,6270.06,1.85%,1106.69,1084.26,2.03%
1/23/16 21:00:00,38994.59,38663.18,0.85%,10983.33,10777.54,1.87%,1456.88,1402.05,3.76%,2052.87,2053.42,0.03%,860.82,843.41,2.02%,13425.61,13205.69,1.64%,3002.15,3114.56,3.74%,6114.94,6176.85,1.01%,1097.99,1089.65,0.76%
1/23/16 22:00:00,38243.78,37630.77,1.60%,10792.09,10641.95,1.39%,1427.39,1368.57,4.12%,2030.27,2000.66,1.46%,842.49,826.86,1.85%,13088.29,12725.62,2.77%,2998.99,3032.60,1.12%,5996.52,5992.69,0.06%,1067.74,1041.84,2.43%
1/23/16 23:00:00,37202.55,36581.49,1.67%,10525.02,10466.86,0.55%,1387.00,1305.92,5.85%,2012.79,1989.73,1.15%,818.81,799.38,2.37%,12625.40,12216.94,3.24%,2941.75,3037.26,3.25%,5853.30,5773.99,1.35%,1038.49,991.41,4.53%
1/24/16 00:00:00,36351.16,35616.66,2.02%,10265.36,10017.74,2.41%,1367.86,1297.17,5.17%,1980.88,1985.69,0.24%,811.29,784.91,3.25%,12316.71,11931.58,3.13%,2869.24,2924.48,1.93%,5716.33,5669.58,0.82%,1023.50,1005.50,1.76%
1/24/16 01:00:00,35948.88,35257.82,1.92%,10154.74,9827.02,3.23%,1369.60,1293.45,5.56%,1973.90,1980.09,0.31%,805.81,776.82,3.60%,12121.28,12027.88,0.77%,2841.51,2787.91,1.89%,5657.07,5545.55,1.97%,1024.96,1019.10,0.57%
1/24/16 02:00:00,35895.02,35058.63,2.33%,10117.84,9986.48,1.30%,1366.78,1302.20,4.72%,1982.00,1983.99,0.10%,807.77,780.13,3.42%,12068.45,11593.45,3.94%,2839.25,2750.45,3.13%,5683.61,5637.23,0.82%,1029.32,1024.70,0.45%
1/24/16 03:00:00,36151.85,35060.31,3.02%,10164.35,9930.09,2.30%,1380.35,1311.57,4.98%,1986.02,1975.52,0.53%,809.06,790.80,2.26%,12141.94,11622.73,4.28%,2858.05,2814.92,1.51%,5771.72,5555.78,3.74%,1040.36,1058.90,1.78%
1/24/16 04:00:00,36680.43,36031.08,1.77%,10273.19,9994.94,2.71%,1407.79,1325.99,5.81%,1982.21,1951.84,1.53%,813.43,797.32,1.98%,12312.12,12067.73,1.98%,2896.09,2879.68,0.57%,5936.06,5939.06,0.05%,1059.54,1074.51,1.41%
1/24/16 05:00:00,37805.43,37130.24,1.79%,10519.25,10456.10,0.60%,1455.87,1376.51,5.45%,1999.90,1991.93,0.40%,834.58,818.48,1.93%,12701.68,12181.28,4.10%,2992.50,3005.27,0.43%,6200.29,6189.46,0.17%,1101.35,1111.21,0.89%
1/24/16 06:00:00,39337.45,38818.89,1.32%,10808.23,10533.02,2.55%,1518.17,1431.31,5.72%,2014.64,2051.79,1.84%,862.24,818.10,5.12%,13279.97,13041.15,1.80%,3124.07,3277.87,4.92%,6568.34,6521.76,0.71%,1161.79,1143.88,1.54%
1/24/16 07:00:00,40650.82,40598.45,0.13%,10973.53,11361.79,3.54%,1573.89,1483.39,5.75%,2041.80,2071.95,1.48%,895.04,863.72,3.50%,13830.40,13306.50,3.79%,3218.49,3437.61,6.81%,6900.10,6851.85,0.70%,1217.58,1221.64,0.33%
1/24/16 08:00:00,41064.18,39251.94,4.41%,11039.53,10471.88,5.14%,1583.53,1487.58,6.06%,2052.26,2065.19,0.63%,915.69,894.36,2.33%,14112.55,13518.47,4.21%,3237.77,2995.56,7.48%,6915.56,6633.53,4.08%,1207.28,1185.38,1.81%
1/24/16 09:00:00,40031.46,38221.90,4.52%,10827.48,10205.01,5.75%,1517.20,1398.24,7.84%,2038.61,2103.49,3.18%,899.90,905.82,0.66%,13913.53,13493.32,3.02%,3100.39,2809.73,9.38%,6567.96,6178.95,5.92%,1166.39,1127.32,3.35%
1/24/16 10:00:00,38168.69,36571.19,4.19%,10501.42,9835.40,6.34%,1399.72,1270.22,9.25%,1997.24,2036.72,1.98%,862.86,830.07,3.80%,13279.26,12892.34,2.91%,2886.43,2862.45,0.83%,6138.21,5760.48,6.15%,1103.56,1083.51,1.82%
1/24/16 11:00:00,36228.23,35038.49,3.28%,10128.50,9686.74,4.36%,1290.20,1196.01,7.30%,1956.78,1979.30,1.15%,820.66,802.48,2.22%,12534.35,12180.73,2.82%,2717.88,2690.93,0.99%,5737.24,5470.28,4.65%,1042.61,1032.03,1.01%
1/24/16 12:00:00,34787.82,34250.85,1.54%,9899.30,9833.34,0.67%,1222.32,1140.43,6.70%,1940.57,1977.59,1.91%,788.85,755.77,4.19%,11917.21,11526.90,3.28%,2638.12,2713.75,2.87%,5430.00,5321.18,2.00%,951.45,981.88,3.20%
1/24/16 13:00:00,33707.12,33069.94,1.89%,9742.90,9553.83,1.94%,1160.65,1090.49,6.05%,1931.11,1950.10,0.98%,760.99,719.01,5.52%,11389.16,10899.39,4.30%,2590.89,2719.91,4.98%,5218.95,5180.90,0.73%,912.46,956.31,4.81%
1/24/16 14:00:00,32805.97,32658.18,0.45%,9573.48,9467.22,1.11%,1104.21,1064.81,3.57%,1910.22,1948.63,2.01%,738.45,716.11,3.03%,10979.56,10717.90,2.38%,2556.68,2709.34,5.97%,5050.41,5101.40,1.01%,892.96,932.78,4.46%
1/24/16 15:00:00,32245.29,32493.67,0.77%,9481.88,9652.54,1.80%,1076.27,1047.11,2.71%,1901.89,1947.69,2.41%,726.32,704.70,2.98%,10660.38,10424.76,2.21%,2540.69,2722.13,7.14%,4971.36,5068.71,1.96%,886.49,926.02,4.46%
1/24/16 16:00:00,32184.65,32214.85,0.09%,9460.74,9330.31,1.38%,1079.53,1070.24,0.86%,1887.20,1940.14,2.81%,724.61,707.90,2.31%,10568.94,10431.99,1.30%,2541.97,2682.60,5.53%,5013.17,5113.54,2.00%,908.48,938.14,3.26%
1/24/16 17:00:00,33106.14,33255.60,0.45%,9667.22,9644.38,0.24%,1130.36,1109.96,1.80%,1876.78,1933.83,3.04%,749.08,731.48,2.35%,11026.33,10876.92,1.36%,2554.98,2691.16,5.33%,5177.55,5309.17,2.54%,923.84,958.72,3.78%
1/24/16 18:00:00,35948.82,35504.82,1.24%,10387.90,10152.33,2.27%,1257.50,1188.27,5.51%,1937.07,1964.80,1.43%,803.98,757.93,5.73%,12095.87,11880.57,1.78%,2780.09,2853.11,2.63%,5689.18,5694.41,0.09%,997.22,1013.41,1.62%
1/24/16 19:00:00,36642.33,35711.95,2.54%,10482.41,10121.49,3.44%,1287.94,1202.33,6.65%,1979.43,1997.80,0.93%,815.11,776.79,4.70%,12296.22,11871.81,3.45%,2877.18,2875.33,0.06%,5865.88,5837.05,0.49%,1038.15,1029.34,0.85%
1/24/16 20:00:00,36076.08,35121.53,2.65%,10281.88,9995.90,2.78%,1269.74,1186.24,6.58%,1971.70,2016.96,2.30%,805.33,749.57,6.92%,12134.91,11544.50,4.87%,2858.93,2884.81,0.91%,5721.77,5700.54,0.37%,1031.83,1043.01,1.08%
1/24/16 21:00:00,34887.60,33960.55,2.66%,9898.35,9705.97,1.94%,1225.94,1139.40,7.06%,1951.12,2036.82,4.39%,779.52,752.61,3.45%,11751.82,11071.62,5.79%,2778.66,2778.89,0.01%,5486.51,5465.27,0.39%,1015.69,1009.97,0.56%
1/24/16 22:00:00,32734.47,31860.25,2.67%,9349.14,9280.42,0.73%,1144.93,1068.70,6.66%,1913.99,1964.95,2.66%,737.71,701.07,4.97%,11002.17,10098.88,8.21%,2604.35,2663.32,2.26%,5018.54,5122.08,2.06%,963.65,960.83,0.29%
1/24/16 23:00:00,30492.50,30271.32,0.73%,8786.12,8827.23,0.47%,1067.01,987.87,7.42%,1867.63,1924.63,3.05%,700.46,668.12,4.62%,10185.42,9728.60,4.49%,2363.82,2457.34,3.96%,4609.43,4766.79,3.41%,912.60,910.75,0.20%
1/25/16 00:00:00,28933.82,28743.76,0.66%,8526.71,8436.94,1.05%,983.26,1030.66,4.82%,1892.86,1926.52,1.78%,667.23,636.92,4.54%,9433.99,8996.93,4.63%,2216.11,2333.48,5.30%,4329.20,4458.03,2.98%,884.46,924.29,4.50%
1/25/16 01:00:00,28124.37,27768.23,1.27%,8345.96,8184.21,1.94%,957.80,987.17,3.07%,1875.15,1937.67,3.33%,657.22,630.08,4.13%,9117.74,8604.96,5.62%,2124.60,2197.46,3.43%,4174.52,4302.15,3.06%,871.38,924.53,6.10%
1/25/16 02:00:00,27733.54,27152.59,2.09%,8242.94,8080.02,1.98%,954.54,955.23,0.07%,1875.86,1911.36,1.89%,650.68,620.51,4.64%,8941.06,8307.80,7.08%,2075.67,2133.47,2.79%,4134.40,4211.52,1.87%,858.40,932.67,8.65%
1/25/16 03:00:00,27887.63,27137.76,2.69%,8290.11,8118.64,2.07%,986.41,964.42,2.23%,1888.26,1922.02,1.79%,653.87,639.44,2.21%,8959.69,8328.96,7.04%,2062.78,2136.41,3.57%,4181.41,4113.95,1.61%,865.09,913.93,5.65%
1/25/16 04:00:00,28783.48,27609.09,4.08%,8572.71,8224.06,4.07%,1025.30,980.74,4.35%,1913.80,1950.05,1.89%,666.26,651.16,2.27%,9267.72,8514.34,8.13%,2111.08,2123.33,0.58%,4340.72,4209.58,3.02%,885.89,955.83,7.90%
1/25/16 05:00:00,31289.14,29790.22,4.79%,9227.80,8880.19,3.77%,1119.05,1050.55,6.12%,1973.66,1991.34,0.90%,714.38,694.19,2.83%,10160.51,9254.23,8.92%,2297.48,2249.22,2.10%,4845.07,4636.08,4.31%,951.18,1034.42,8.75%
1/25/16 06:00:00,35364.29,34008.24,3.83%,10148.26,10020.89,1.26%,1258.57,1180.61,6.19%,2079.21,2087.09,0.38%,794.20,760.13,4.29%,11688.34,10898.06,6.76%,2701.06,2616.20,3.14%,5619.15,5286.23,5.92%,1075.51,1159.03,7.77%
1/25/16 07:00:00,36626.18,36017.00,1.66%,10373.90,10251.75,1.18%,1263.59,1242.09,1.70%,2142.21,2191.53,2.30%,828.55,803.04,3.08%,12223.97,11990.84,1.91%,2806.25,2756.05,1.79%,5857.24,5561.87,5.04%,1130.46,1219.82,7.90%
1/25/16 08:00:00,35610.29,35086.91,1.47%,10249.18,10078.75,1.66%,1227.55,1227.44,0.01%,2107.36,2158.27,2.42%,810.64,779.38,3.86%,11733.85,11485.37,2.12%,2705.31,2639.28,2.44%,5670.40,5545.77,2.20%,1106.01,1172.65,6.03%
1/25/16 09:00:00,35297.21,35285.95,0.03%,10325.81,10187.45,1.34%,1213.44,1248.77,2.91%,2086.35,2121.01,1.66%,798.42,795.85,0.32%,11488.96,11401.54,0.76%,2691.53,2720.11,1.06%,5611.20,5635.22,0.43%,1081.49,1176.00,8.74%
