County,Date,Hour,Predicted
Hays,2/10/2016,7,280.24
Hays,2/10/2016,8,289.15
Hays,2/10/2016,9,271.07
Hays,2/10/2016,10,252.55
Hays,2/10/2016,11,239.43
Hays,2/10/2016,12,228.71
Hays,2/10/2016,13,222.30
Hays,2/10/2016,14,218.94
Hays,2/10/2016,15,217.62
Hays,2/10/2016,16,218.61
Hays,2/10/2016,17,220.55
Hays,2/10/2016,18,223.27
Hays,2/10/2016,19,234.72
Hays,2/10/2016,20,239.49
Hays,2/10/2016,21,238.44
Hays,2/10/2016,22,228.95
Hays,2/10/2016,23,210.20
Hays,2/10/2016,24,192.86
Caldwell,2/10/2016,1,42.19
Caldwell,2/10/2016,2,41.79
Caldwell,2/10/2016,3,42.29
Caldwell,2/10/2016,4,43.49
Caldwell,2/10/2016,5,46.00
Caldwell,2/10/2016,6,51.89
Caldwell,2/10/2016,7,60.30
Caldwell,2/10/2016,8,62.21
Caldwell,2/10/2016,9,58.32
Caldwell,2/10/2016,10,54.34
Caldwell,2/10/2016,11,51.52
Caldwell,2/10/2016,12,49.21
Caldwell,2/10/2016,13,47.83
Caldwell,2/10/2016,14,47.11
Caldwell,2/10/2016,15,46.82
Caldwell,2/10/2016,16,47.04
Caldwell,2/10/2016,17,47.45
Caldwell,2/10/2016,18,48.04
Caldwell,2/10/2016,19,50.50
Caldwell,2/10/2016,20,51.53
Caldwell,2/10/2016,21,51.30
Caldwell,2/10/2016,22,49.26
Caldwell,2/10/2016,23,45.23
Caldwell,2/10/2016,24,41.50
Milam,2/10/2016,1,25.71
Milam,2/10/2016,2,25.46
Milam,2/10/2016,3,25.76
Milam,2/10/2016,4,26.50
Milam,2/10/2016,5,28.03
Milam,2/10/2016,6,31.62
Milam,2/10/2016,7,36.74
Milam,2/10/2016,8,37.91
Milam,2/10/2016,9,35.54
Milam,2/10/2016,10,33.11
Milam,2/10/2016,11,31.39
Milam,2/10/2016,12,29.98
Milam,2/10/2016,13,29.14
Milam,2/10/2016,14,28.70
Milam,2/10/2016,15,28.53
Milam,2/10/2016,16,28.66
Milam,2/10/2016,17,28.91
Milam,2/10/2016,18,29.27
Milam,2/10/2016,19,30.77
Milam,2/10/2016,20,31.40
Milam,2/10/2016,21,31.26
Milam,2/10/2016,22,30.01
Milam,2/10/2016,23,27.56
Milam,2/10/2016,24,25.28
Washington,2/10/2016,1,36.50
Washington,2/10/2016,2,36.15
Washington,2/10/2016,3,36.58
Washington,2/10/2016,4,37.62
Washington,2/10/2016,5,39.80
Washington,2/10/2016,6,44.89
Washington,2/10/2016,7,52.16
Washington,2/10/2016,8,53.82
Washington,2/10/2016,9,50.45
Washington,2/10/2016,10,47.01
Washington,2/10/2016,11,44.57
Washington,2/10/2016,12,42.57
Washington,2/10/2016,13,41.38
Washington,2/10/2016,14,40.75
Washington,2/10/2016,15,40.50
Washington,2/10/2016,16,40.69
Washington,2/10/2016,17,41.05
Washington,2/10/2016,18,41.56
Washington,2/10/2016,19,43.69
Washington,2/10/2016,20,44.57
Washington,2/10/2016,21,44.38
Washington,2/10/2016,22,42.61
Washington,2/10/2016,23,39.12
Washington,2/10/2016,24,35.90
Guadalupe,2/10/2016,1,156.05
Guadalupe,2/10/2016,2,154.58
Guadalupe,2/10/2016,3,156.41
Guadalupe,2/10/2016,4,160.88
Guadalupe,2/10/2016,5,170.16
Guadalupe,2/10/2016,6,191.94
Guadalupe,2/10/2016,7,223.02
Guadalupe,2/10/2016,8,230.12
Guadalupe,2/10/2016,9,215.73
Guadalupe,2/10/2016,10,200.99
Guadalupe,2/10/2016,11,190.55
Guadalupe,2/10/2016,12,182.01
Guadalupe,2/10/2016,13,176.91
Guadalupe,2/10/2016,14,174.24
Guadalupe,2/10/2016,15,173.19
Guadalupe,2/10/2016,16,173.98
Guadalupe,2/10/2016,17,175.52
Guadalupe,2/10/2016,18,177.68
Guadalupe,2/10/2016,19,186.80
Guadalupe,2/10/2016,20,190.59
Guadalupe,2/10/2016,21,189.76
Guadalupe,2/10/2016,22,182.20
Guadalupe,2/10/2016,23,167.29
Guadalupe,2/10/2016,24,153.49
DeWitt,2/10/2016,1,21.92
DeWitt,2/10/2016,2,21.71
DeWitt,2/10/2016,3,21.97
DeWitt,2/10/2016,4,22.60
DeWitt,2/10/2016,5,23.90
DeWitt,2/10/2016,6,26.96
DeWitt,2/10/2016,7,31.33
DeWitt,2/10/2016,8,32.32
DeWitt,2/10/2016,9,30.30
DeWitt,2/10/2016,10,28.23
DeWitt,2/10/2016,11,26.77
DeWitt,2/10/2016,12,25.57
DeWitt,2/10/2016,13,24.85
DeWitt,2/10/2016,14,24.47
DeWitt,2/10/2016,15,24.33
DeWitt,2/10/2016,16,24.44
DeWitt,2/10/2016,17,24.66
DeWitt,2/10/2016,18,24.96
DeWitt,2/10/2016,19,26.24
DeWitt,2/10/2016,20,26.77
DeWitt,2/10/2016,21,26.66
DeWitt,2/10/2016,22,25.59
DeWitt,2/10/2016,23,23.50
DeWitt,2/10/2016,24,21.56
Blanco,2/10/2016,1,11.46
Blanco,2/10/2016,2,11.35
Blanco,2/10/2016,3,11.48
Blanco,2/10/2016,4,11.81
Blanco,2/10/2016,5,12.49
Blanco,2/10/2016,6,14.09
Blanco,2/10/2016,7,16.38
Blanco,2/10/2016,8,16.90
Blanco,2/10/2016,9,15.84
Blanco,2/10/2016,10,14.76
Blanco,2/10/2016,11,13.99
Blanco,2/10/2016,12,13.36
Blanco,2/10/2016,13,12.99
Blanco,2/10/2016,14,12.79
Blanco,2/10/2016,15,12.72
Blanco,2/10/2016,16,12.77
Blanco,2/10/2016,17,12.89
Blanco,2/10/2016,18,13.05
Blanco,2/10/2016,19,13.72
Blanco,2/10/2016,20,13.99
Blanco,2/10/2016,21,13.93
Blanco,2/10/2016,22,13.38
Blanco,2/10/2016,23,12.28
Blanco,2/10/2016,24,11.27
Kendall,2/10/2016,1,41.20
Kendall,2/10/2016,2,40.82
Kendall,2/10/2016,3,41.30
Kendall,2/10/2016,4,42.48
Kendall,2/10/2016,5,44.93
Kendall,2/10/2016,6,50.68
Kendall,2/10/2016,7,58.89
Kendall,2/10/2016,8,60.76
Kendall,2/10/2016,9,56.96
Kendall,2/10/2016,10,53.07
Kendall,2/10/2016,11,50.31
Kendall,2/10/2016,12,48.06
Kendall,2/10/2016,13,46.71
Kendall,2/10/2016,14,46.01
Kendall,2/10/2016,15,45.73
Kendall,2/10/2016,16,45.94
Kendall,2/10/2016,17,46.35
Kendall,2/10/2016,18,46.92
Kendall,2/10/2016,19,49.32
Kendall,2/10/2016,20,50.32
Kendall,2/10/2016,21,50.10
Kendall,2/10/2016,22,48.11
Kendall,2/10/2016,23,44.17
Kendall,2/10/2016,24,40.53
Gonzales,2/10/2016,1,21.69
Gonzales,2/10/2016,2,21.48
Gonzales,2/10/2016,3,21.73
Gonzales,2/10/2016,4,22.36
Gonzales,2/10/2016,5,23.65
Gonzales,2/10/2016,6,26.67
Gonzales,2/10/2016,7,30.99
Gonzales,2/10/2016,8,31.98
Gonzales,2/10/2016,9,29.98
Gonzales,2/10/2016,10,27.93
Gonzales,2/10/2016,11,26.48
Gonzales,2/10/2016,12,25.29
Gonzales,2/10/2016,13,24.58
Gonzales,2/10/2016,14,24.21
Gonzales,2/10/2016,15,24.07
Gonzales,2/10/2016,16,24.18
Gonzales,2/10/2016,17,24.39
Gonzales,2/10/2016,18,24.69
Gonzales,2/10/2016,19,25.96
Gonzales,2/10/2016,20,26.48
Gonzales,2/10/2016,21,26.37
Gonzales,2/10/2016,22,25.32
Gonzales,2/10/2016,23,23.25
Gonzales,2/10/2016,24,21.33
Travis,2/10/2016,1,1219.95
Travis,2/10/2016,2,1208.46
Travis,2/10/2016,3,1222.75
Travis,2/10/2016,4,1257.66
Travis,2/10/2016,5,1330.22
Travis,2/10/2016,6,1500.55
Travis,2/10/2016,7,1743.50
Travis,2/10/2016,8,1798.96
Travis,2/10/2016,9,1686.46
Travis,2/10/2016,10,1571.25
Travis,2/10/2016,11,1489.66
Travis,2/10/2016,12,1422.91
Travis,2/10/2016,13,1383.05
Travis,2/10/2016,14,1362.13
Travis,2/10/2016,15,1353.94
Travis,2/10/2016,16,1360.10
Travis,2/10/2016,17,1372.17
Travis,2/10/2016,18,1389.07
Travis,2/10/2016,19,1460.30
Travis,2/10/2016,20,1489.97
Travis,2/10/2016,21,1483.48
Travis,2/10/2016,22,1424.41
Travis,2/10/2016,23,1307.77
Travis,2/10/2016,24,1199.91
Fayette,2/10/2016,1,26.32
Fayette,2/10/2016,2,26.07
Fayette,2/10/2016,3,26.38
Fayette,2/10/2016,4,27.13
Fayette,2/10/2016,5,28.70
Fayette,2/10/2016,6,32.37
Fayette,2/10/2016,7,37.61
Fayette,2/10/2016,8,38.81
Fayette,2/10/2016,9,36.38
Fayette,2/10/2016,10,33.90
Fayette,2/10/2016,11,32.14
Fayette,2/10/2016,12,30.70
Fayette,2/10/2016,13,29.84
Fayette,2/10/2016,14,29.38
Fayette,2/10/2016,15,29.21
Fayette,2/10/2016,16,29.34
Fayette,2/10/2016,17,29.60
Fayette,2/10/2016,18,29.97
Fayette,2/10/2016,19,31.50
Fayette,2/10/2016,20,32.14
Fayette,2/10/2016,21,32.00
Fayette,2/10/2016,22,30.73
Fayette,2/10/2016,23,28.21
Fayette,2/10/2016,24,25.88
Burleson,2/10/2016,1,18.28
Burleson,2/10/2016,2,18.11
Burleson,2/10/2016,3,18.33
Burleson,2/10/2016,4,18.85
Burleson,2/10/2016,5,19.94
Burleson,2/10/2016,6,22.49
Burleson,2/10/2016,7,26.13
Burleson,2/10/2016,8,26.96
Burleson,2/10/2016,9,25.28
Burleson,2/10/2016,10,23.55
Burleson,2/10/2016,11,22.33
Burleson,2/10/2016,12,21.33
Burleson,2/10/2016,13,20.73
Burleson,2/10/2016,14,20.42
Burleson,2/10/2016,15,20.29
Burleson,2/10/2016,16,20.38
Burleson,2/10/2016,17,20.57
Burleson,2/10/2016,18,20.82
Burleson,2/10/2016,19,21.89
Burleson,2/10/2016,20,22.33
Burleson,2/10/2016,21,22.23
Burleson,2/10/2016,22,21.35
Burleson,2/10/2016,23,19.60
Burleson,2/10/2016,24,17.98
Lee,2/10/2016,1,17.74
Lee,2/10/2016,2,17.58
Lee,2/10/2016,3,17.78
Lee,2/10/2016,4,18.29
Lee,2/10/2016,5,19.35
Lee,2/10/2016,6,21.82
Lee,2/10/2016,7,25.36
Lee,2/10/2016,8,26.16
Lee,2/10/2016,9,24.53
Lee,2/10/2016,10,22.85
Lee,2/10/2016,11,21.67
Lee,2/10/2016,12,20.69
Lee,2/10/2016,13,20.11
Lee,2/10/2016,14,19.81
Lee,2/10/2016,15,19.69
Lee,2/10/2016,16,19.78
Lee,2/10/2016,17,19.96
Lee,2/10/2016,18,20.20
Lee,2/10/2016,19,21.24
Lee,2/10/2016,20,21.67
Lee,2/10/2016,21,21.58
Lee,2/10/2016,22,20.72
Lee,2/10/2016,23,19.02
Lee,2/10/2016,24,17.45
Medina,2/10/2016,1,50.76
Medina,2/10/2016,2,50.28
Medina,2/10/2016,3,50.87
Medina,2/10/2016,4,52.33
Medina,2/10/2016,5,55.34
Medina,2/10/2016,6,62.43
Medina,2/10/2016,7,72.54
Medina,2/10/2016,8,74.85
Medina,2/10/2016,9,70.17
Medina,2/10/2016,10,65.37
Medina,2/10/2016,11,61.98
Medina,2/10/2016,12,59.20
Medina,2/10/2016,13,57.54
Medina,2/10/2016,14,56.67
Medina,2/10/2016,15,56.33
Medina,2/10/2016,16,56.59
Medina,2/10/2016,17,57.09
Medina,2/10/2016,18,57.79
Medina,2/10/2016,19,60.76
Medina,2/10/2016,20,61.99
Medina,2/10/2016,21,61.72
Medina,2/10/2016,22,59.26
Medina,2/10/2016,23,54.41
Medina,2/10/2016,24,49.92
Burnet,2/10/2016,1,47.63
Burnet,2/10/2016,2,47.18
Burnet,2/10/2016,3,47.74
Burnet,2/10/2016,4,49.10
Burnet,2/10/2016,5,51.93
Burnet,2/10/2016,6,58.58
Burnet,2/10/2016,7,68.07
Burnet,2/10/2016,8,70.24
Burnet,2/10/2016,9,65.84
Burnet,2/10/2016,10,61.34
Burnet,2/10/2016,11,58.16
Burnet,2/10/2016,12,55.55
Burnet,2/10/2016,13,54.00
Burnet,2/10/2016,14,53.18
Burnet,2/10/2016,15,52.86
Burnet,2/10/2016,16,53.10
Burnet,2/10/2016,17,53.57
Burnet,2/10/2016,18,54.23
Burnet,2/10/2016,19,57.01
Burnet,2/10/2016,20,58.17
Burnet,2/10/2016,21,57.92
Burnet,2/10/2016,22,55.61
Burnet,2/10/2016,23,51.06
Burnet,2/10/2016,24,46.85
Lavaca,2/10/2016,1,20.90
Lavaca,2/10/2016,2,20.70
Lavaca,2/10/2016,3,20.95
Lavaca,2/10/2016,4,21.55
Lavaca,2/10/2016,5,22.79
Lavaca,2/10/2016,6,25.71
Lavaca,2/10/2016,7,29.87
Lavaca,2/10/2016,8,30.82
Lavaca,2/10/2016,9,28.89
Lavaca,2/10/2016,10,26.92
Lavaca,2/10/2016,11,25.52
Lavaca,2/10/2016,12,24.38
Lavaca,2/10/2016,13,23.69
Lavaca,2/10/2016,14,23.34
Lavaca,2/10/2016,15,23.20
Lavaca,2/10/2016,16,23.30
Lavaca,2/10/2016,17,23.51
Lavaca,2/10/2016,18,23.80
Lavaca,2/10/2016,19,25.02
Lavaca,2/10/2016,20,25.53
Lavaca,2/10/2016,21,25.41
Lavaca,2/10/2016,22,24.40
Lavaca,2/10/2016,23,22.40
Lavaca,2/10/2016,24,20.56
Karnes,2/10/2016,1,15.80
Karnes,2/10/2016,2,15.65
Karnes,2/10/2016,3,15.83
Karnes,2/10/2016,4,16.29
Karnes,2/10/2016,5,17.22
Karnes,2/10/2016,6,19.43
Karnes,2/10/2016,7,22.58
Karnes,2/10/2016,8,23.29
Karnes,2/10/2016,9,21.84
Karnes,2/10/2016,10,20.35
Karnes,2/10/2016,11,19.29
Karnes,2/10/2016,12,18.43
Karnes,2/10/2016,13,17.91
Karnes,2/10/2016,14,17.64
Karnes,2/10/2016,15,17.53
Karnes,2/10/2016,16,17.61
Karnes,2/10/2016,17,17.77
Karnes,2/10/2016,18,17.99
Karnes,2/10/2016,19,18.91
Karnes,2/10/2016,20,19.29
Karnes,2/10/2016,21,19.21
Karnes,2/10/2016,22,18.44
Karnes,2/10/2016,23,16.93
Karnes,2/10/2016,24,15.54
Austin,2/10/2016,1,30.85
Austin,2/10/2016,2,30.56
Austin,2/10/2016,3,30.93
Austin,2/10/2016,4,31.81
Austin,2/10/2016,5,33.64
Austin,2/10/2016,6,37.95
Austin,2/10/2016,7,44.10
Austin,2/10/2016,8,45.50
Austin,2/10/2016,9,42.65
Austin,2/10/2016,10,39.74
Austin,2/10/2016,11,37.68
Austin,2/10/2016,12,35.99
Austin,2/10/2016,13,34.98
Austin,2/10/2016,14,34.45
Austin,2/10/2016,15,34.24
Austin,2/10/2016,16,34.40
Austin,2/10/2016,17,34.70
Austin,2/10/2016,18,35.13
Austin,2/10/2016,19,36.93
Austin,2/10/2016,20,37.68
Austin,2/10/2016,21,37.52
Austin,2/10/2016,22,36.03
Austin,2/10/2016,23,33.08
Austin,2/10/2016,24,30.35
Williamson,2/10/2016,1,518.49
Williamson,2/10/2016,2,513.61
Williamson,2/10/2016,3,519.68
Williamson,2/10/2016,4,534.52
Williamson,2/10/2016,5,565.36
Williamson,2/10/2016,6,637.75
Williamson,2/10/2016,7,741.01
Williamson,2/10/2016,8,764.58
Williamson,2/10/2016,9,716.77
Williamson,2/10/2016,10,667.80
Williamson,2/10/2016,11,633.12
Williamson,2/10/2016,12,604.75
Williamson,2/10/2016,13,587.81
Williamson,2/10/2016,14,578.92
Williamson,2/10/2016,15,575.44
Williamson,2/10/2016,16,578.06
Williamson,2/10/2016,17,583.19
Williamson,2/10/2016,18,590.37
Williamson,2/10/2016,19,620.64
Williamson,2/10/2016,20,633.26
Williamson,2/10/2016,21,630.50
Williamson,2/10/2016,22,605.39
Williamson,2/10/2016,23,555.82
Williamson,2/10/2016,24,509.98
Bastrop,2/10/2016,1,82.74
Bastrop,2/10/2016,2,81.96
Bastrop,2/10/2016,3,82.93
Bastrop,2/10/2016,4,85.29
Bastrop,2/10/2016,5,90.21
Bastrop,2/10/2016,6,101.77
Bastrop,2/10/2016,7,118.24
Bastrop,2/10/2016,8,122.00
Bastrop,2/10/2016,9,114.37
Bastrop,2/10/2016,10,106.56
Bastrop,2/10/2016,11,101.03
Bastrop,2/10/2016,12,96.50
Bastrop,2/10/2016,13,93.80
Bastrop,2/10/2016,14,92.38
Bastrop,2/10/2016,15,91.82
Bastrop,2/10/2016,16,92.24
Bastrop,2/10/2016,17,93.06
Bastrop,2/10/2016,18,94.20
Bastrop,2/10/2016,19,99.04
Bastrop,2/10/2016,20,101.05
Bastrop,2/10/2016,21,100.61
Bastrop,2/10/2016,22,96.60
Bastrop,2/10/2016,23,88.69
Bastrop,2/10/2016,24,81.38
Bexar,2/10/2016,1,1966.79
Bexar,2/10/2016,2,1948.27
Bexar,2/10/2016,3,1971.31
Bexar,2/10/2016,4,2027.59
Bexar,2/10/2016,5,2144.57
Bexar,2/10/2016,6,2419.18
Bexar,2/10/2016,7,2810.86
Bexar,2/10/2016,8,2900.27
Bexar,2/10/2016,9,2718.90
Bexar,2/10/2016,10,2533.16
Bexar,2/10/2016,11,2401.62
Bexar,2/10/2016,12,2294.00
Bexar,2/10/2016,13,2229.74
Bexar,2/10/2016,14,2196.01
Bexar,2/10/2016,15,2182.80
Bexar,2/10/2016,16,2192.74
Bexar,2/10/2016,17,2212.21
Bexar,2/10/2016,18,2239.44
Bexar,2/10/2016,19,2354.28
Bexar,2/10/2016,20,2402.12
Bexar,2/10/2016,21,2391.66
Bexar,2/10/2016,22,2296.42
Bexar,2/10/2016,23,2108.38
Bexar,2/10/2016,24,1934.49
Bandera,2/10/2016,1,22.14
Bandera,2/10/2016,2,21.93
Bandera,2/10/2016,3,22.19
Bandera,2/10/2016,4,22.83
Bandera,2/10/2016,5,24.14
Bandera,2/10/2016,6,27.23
Bandera,2/10/2016,7,31.64
Bandera,2/10/2016,8,32.65
Bandera,2/10/2016,9,30.61
Bandera,2/10/2016,10,28.52
Bandera,2/10/2016,11,27.04
Bandera,2/10/2016,12,25.82
Bandera,2/10/2016,13,25.10
Bandera,2/10/2016,14,24.72
Bandera,2/10/2016,15,24.57
Bandera,2/10/2016,16,24.68
Bandera,2/10/2016,17,24.90
Bandera,2/10/2016,18,25.21
Bandera,2/10/2016,19,26.50
Bandera,2/10/2016,20,27.04
Bandera,2/10/2016,21,26.92
Bandera,2/10/2016,22,25.85
Bandera,2/10/2016,23,23.73
Bandera,2/10/2016,24,21.78
Comal,2/10/2016,1,131.09
Comal,2/10/2016,2,129.85
Comal,2/10/2016,3,131.39
Comal,2/10/2016,4,135.14
Comal,2/10/2016,5,142.94
Comal,2/10/2016,6,161.24
Comal,2/10/2016,7,187.34
Comal,2/10/2016,8,193.30
Comal,2/10/2016,9,181.22
Comal,2/10/2016,10,168.84
Comal,2/10/2016,11,160.07
Comal,2/10/2016,12,152.90
Comal,2/10/2016,13,148.61
Comal,2/10/2016,14,146.36
Comal,2/10/2016,15,145.48
Comal,2/10/2016,16,146.15
Comal,2/10/2016,17,147.44
Comal,2/10/2016,18,149.26
Comal,2/10/2016,19,156.91
Comal,2/10/2016,20,160.10
Comal,2/10/2016,21,159.40
Comal,2/10/2016,22,153.06
Comal,2/10/2016,23,140.52
Comal,2/10/2016,24,128.93
Colorado,2/10/2016,1,21.96
Colorado,2/10/2016,2,21.75
Colorado,2/10/2016,3,22.01
Colorado,2/10/2016,4,22.64
Colorado,2/10/2016,5,23.94
Colorado,2/10/2016,6,27.01
Colorado,2/10/2016,7,31.38
Colorado,2/10/2016,8,32.38
Colorado,2/10/2016,9,30.35
Colorado,2/10/2016,10,28.28
Colorado,2/10/2016,11,26.81
Colorado,2/10/2016,12,25.61
Colorado,2/10/2016,13,24.89
Colorado,2/10/2016,14,24.52
Colorado,2/10/2016,15,24.37
Colorado,2/10/2016,16,24.48
Colorado,2/10/2016,17,24.70
Colorado,2/10/2016,18,25.00
Colorado,2/10/2016,19,26.28
Colorado,2/10/2016,20,26.82
Colorado,2/10/2016,21,26.70
Colorado,2/10/2016,22,25.64
Colorado,2/10/2016,23,23.54
Colorado,2/10/2016,24,21.60
Wilson,2/10/2016,1,49.18
Wilson,2/10/2016,2,48.71
Wilson,2/10/2016,3,49.29
Wilson,2/10/2016,4,50.70
Wilson,2/10/2016,5,53.62
Wilson,2/10/2016,6,60.49
Wilson,2/10/2016,7,70.28
Wilson,2/10/2016,8,72.52
Wilson,2/10/2016,9,67.98
Wilson,2/10/2016,10,63.34
Wilson,2/10/2016,11,60.05
Wilson,2/10/2016,12,57.36
Wilson,2/10/2016,13,55.75
Wilson,2/10/2016,14,54.91
Wilson,2/10/2016,15,54.58
Wilson,2/10/2016,16,54.82
Wilson,2/10/2016,17,55.31
Wilson,2/10/2016,18,55.99
Wilson,2/10/2016,19,58.86
Wilson,2/10/2016,20,60.06
Wilson,2/10/2016,21,59.80
Wilson,2/10/2016,22,57.42
Wilson,2/10/2016,23,52.72
Wilson,2/10/2016,24,48.37
Victoria,2/11/2016,1,117.81
Victoria,2/11/2016,2,115.89
Victoria,2/11/2016,3,115.03
Victoria,2/11/2016,4,115.56
Victoria,2/11/2016,5,118.67
Victoria,2/11/2016,6,127.83
Victoria,2/11/2016,7,141.13
Victoria,2/11/2016,8,142.63
Victoria,2/11/2016,9,140.80
Victoria,2/11/2016,10,140.17
Victoria,2/11/2016,11,140.72
Victoria,2/11/2016,12,140.93
Victoria,2/11/2016,13,141.37
Victoria,2/11/2016,14,143.51
Victoria,2/11/2016,15,144.22
Victoria,2/11/2016,16,144.48
Victoria,2/11/2016,17,144.27
Victoria,2/11/2016,18,142.13
Victoria,2/11/2016,19,144.71
Victoria,2/11/2016,20,145.54
Victoria,2/11/2016,21,142.28
Victoria,2/11/2016,22,136.58
Victoria,2/11/2016,23,127.67
Victoria,2/11/2016,24,118.26
Calhoun,2/11/2016,1,28.19
Calhoun,2/11/2016,2,27.73
Calhoun,2/11/2016,3,27.53
Calhoun,2/11/2016,4,27.65
Calhoun,2/11/2016,5,28.40
Calhoun,2/11/2016,6,30.59
Calhoun,2/11/2016,7,33.77
Calhoun,2/11/2016,8,34.13
Calhoun,2/11/2016,9,33.69
Calhoun,2/11/2016,10,33.54
Calhoun,2/11/2016,11,33.68
Calhoun,2/11/2016,12,33.73
Calhoun,2/11/2016,13,33.83
Calhoun,2/11/2016,14,34.34
Calhoun,2/11/2016,15,34.51
Calhoun,2/11/2016,16,34.58
Calhoun,2/11/2016,17,34.53
Calhoun,2/11/2016,18,34.01
Calhoun,2/11/2016,19,34.63
Calhoun,2/11/2016,20,34.83
Calhoun,2/11/2016,21,34.05
Calhoun,2/11/2016,22,32.69
Calhoun,2/11/2016,23,30.55
Calhoun,2/11/2016,24,28.30
Brazoria,2/11/2016,1,437.36
Brazoria,2/11/2016,2,430.21
Brazoria,2/11/2016,3,427.03
Brazoria,2/11/2016,4,428.99
Brazoria,2/11/2016,5,440.53
Brazoria,2/11/2016,6,474.55
Brazoria,2/11/2016,7,523.93
Brazoria,2/11/2016,8,529.49
Brazoria,2/11/2016,9,522.68
Brazoria,2/11/2016,10,520.36
Brazoria,2/11/2016,11,522.40
Brazoria,2/11/2016,12,523.18
Brazoria,2/11/2016,13,524.81
Brazoria,2/11/2016,14,532.77
Brazoria,2/11/2016,15,535.39
Brazoria,2/11/2016,16,536.37
Brazoria,2/11/2016,17,535.59
Brazoria,2/11/2016,18,527.65
Brazoria,2/11/2016,19,537.20
Brazoria,2/11/2016,20,540.28
Brazoria,2/11/2016,21,528.20
Brazoria,2/11/2016,22,507.05
Brazoria,2/11/2016,23,473.96
Brazoria,2/11/2016,24,439.02
Waller,2/11/2016,1,60.56
Waller,2/11/2016,2,59.57
Waller,2/11/2016,3,59.13
Waller,2/11/2016,4,59.40
Waller,2/11/2016,5,61.00
Waller,2/11/2016,6,65.71
Waller,2/11/2016,7,72.55
Waller,2/11/2016,8,73.32
Waller,2/11/2016,9,72.38
Waller,2/11/2016,10,72.05
Waller,2/11/2016,11,72.34
Waller,2/11/2016,12,72.44
Waller,2/11/2016,13,72.67
Waller,2/11/2016,14,73.77
Waller,2/11/2016,15,74.13
Waller,2/11/2016,16,74.27
Waller,2/11/2016,17,74.16
Waller,2/11/2016,18,73.06
Waller,2/11/2016,19,74.39
Waller,2/11/2016,20,74.81
Waller,2/11/2016,21,73.14
Waller,2/11/2016,22,70.21
Waller,2/11/2016,23,65.63
Waller,2/11/2016,24,60.79
Harris,2/11/2016,1,5744.83
Harris,2/11/2016,2,5651.01
Harris,2/11/2016,3,5609.20
Harris,2/11/2016,4,5634.95
Harris,2/11/2016,5,5786.53
Harris,2/11/2016,6,6233.44
Harris,2/11/2016,7,6881.94
Harris,2/11/2016,8,6954.98
Harris,2/11/2016,9,6865.64
Harris,2/11/2016,10,6835.12
Harris,2/11/2016,11,6861.87
Harris,2/11/2016,12,6872.08
Harris,2/11/2016,13,6893.52
Harris,2/11/2016,14,6998.12
Harris,2/11/2016,15,7032.48
Harris,2/11/2016,16,7045.36
Harris,2/11/2016,17,7035.12
Harris,2/11/2016,18,6930.82
Harris,2/11/2016,19,7056.35
Harris,2/11/2016,20,7096.78
Harris,2/11/2016,21,6938.07
Harris,2/11/2016,22,6660.21
Harris,2/11/2016,23,6225.66
Harris,2/11/2016,24,5766.62
Galveston,2/11/2016,1,406.41
Galveston,2/11/2016,2,399.77
Galveston,2/11/2016,3,396.81
Galveston,2/11/2016,4,398.64
Galveston,2/11/2016,5,409.36
Galveston,2/11/2016,6,440.97
Galveston,2/11/2016,7,486.85
Galveston,2/11/2016,8,492.02
Galveston,2/11/2016,9,485.70
Galveston,2/11/2016,10,483.54
Galveston,2/11/2016,11,485.43
Galveston,2/11/2016,12,486.16
Galveston,2/11/2016,13,487.67
Galveston,2/11/2016,14,495.07
Galveston,2/11/2016,15,497.50
Galveston,2/11/2016,16,498.41
Galveston,2/11/2016,17,497.69
Galveston,2/11/2016,18,490.31
Galveston,2/11/2016,19,499.19
Galveston,2/11/2016,20,502.05
Galveston,2/11/2016,21,490.82
Galveston,2/11/2016,22,471.17
Galveston,2/11/2016,23,440.43
Galveston,2/11/2016,24,407.95
Chambers,2/11/2016,1,49.34
Chambers,2/11/2016,2,48.53
Chambers,2/11/2016,3,48.17
Chambers,2/11/2016,4,48.40
Chambers,2/11/2016,5,49.70
Chambers,2/11/2016,6,53.54
Chambers,2/11/2016,7,59.11
Chambers,2/11/2016,8,59.73
Chambers,2/11/2016,9,58.97
Chambers,2/11/2016,10,58.70
Chambers,2/11/2016,11,58.93
Chambers,2/11/2016,12,59.02
Chambers,2/11/2016,13,59.21
Chambers,2/11/2016,14,60.10
Chambers,2/11/2016,15,60.40
Chambers,2/11/2016,16,60.51
Chambers,2/11/2016,17,60.42
Chambers,2/11/2016,18,59.53
Chambers,2/11/2016,19,60.60
Chambers,2/11/2016,20,60.95
Chambers,2/11/2016,21,59.59
Chambers,2/11/2016,22,57.20
Chambers,2/11/2016,23,53.47
Chambers,2/11/2016,24,49.53
Montgomery,2/11/2016,1,671.25
Montgomery,2/11/2016,2,660.29
Montgomery,2/11/2016,3,655.40
Montgomery,2/11/2016,4,658.41
Montgomery,2/11/2016,5,676.12
Montgomery,2/11/2016,6,728.34
Montgomery,2/11/2016,7,804.11
Montgomery,2/11/2016,8,812.65
Montgomery,2/11/2016,9,802.21
Montgomery,2/11/2016,10,798.64
Montgomery,2/11/2016,11,801.77
