Region,Date,Hour,Actual,Predicted,Delta
Totals,1/26/2016,9,39175.77,39841.71,1.70%
Totals,1/26/2016,10,39284.34,40189.35,2.30%
Totals,1/26/2016,11,39349.31,39887.18,1.37%
Totals,1/26/2016,12,39020.41,39017.51,0.01%
Totals,1/26/2016,13,38667.16,37958.92,1.83%
Totals,1/26/2016,14,38690.46,38080.66,1.58%
Totals,1/26/2016,15,38690.51,37812.35,2.27%
Totals,1/26/2016,16,39038.00,37484.13,3.98%
Totals,1/26/2016,17,40049.89,38308.55,4.35%
Totals,1/26/2016,18,41579.51,39544.31,4.89%
Totals,1/26/2016,19,43560.72,41344.10,5.09%
Totals,1/26/2016,20,43702.50,41742.00,4.49%
Totals,1/26/2016,21,43121.86,40962.29,5.01%
Totals,1/26/2016,22,41546.18,39402.53,5.16%
Totals,1/26/2016,23,38967.83,37903.67,2.73%
Totals,1/26/2016,24,36696.62,35647.58,2.86%
Coast,1/27/2016,1,9304.79,8883.82,4.52%
Coast,1/27/2016,2,9208.68,8930.99,3.02%
Coast,1/27/2016,3,9217.22,8668.76,5.95%
Coast,1/27/2016,4,9371.14,8892.76,5.10%
Coast,1/27/2016,5,9734.46,9346.94,3.98%
Coast,1/27/2016,6,10563.75,9859.11,6.67%
Coast,1/27/2016,7,11610.96,11078.24,4.59%
Coast,1/27/2016,8,11860.38,11283.45,4.86%
Coast,1/27/2016,9,11849.53,11133.06,6.05%
Coast,1/27/2016,10,11801.33,11237.78,4.78%
Coast,1/27/2016,11,11595.88,11152.78,3.82%
Coast,1/27/2016,12,11357.09,10666.29,6.08%
Coast,1/27/2016,13,11063.38,10620.83,4.00%
Coast,1/27/2016,14,10866.80,10540.02,3.01%
Coast,1/27/2016,15,10663.52,10369.90,2.75%
Coast,1/27/2016,16,10612.81,10121.42,4.63%
Coast,1/27/2016,17,10645.35,10198.71,4.20%
Coast,1/27/2016,18,10906.32,10467.12,4.03%
Coast,1/27/2016,19,11460.21,11152.50,2.68%
Coast,1/27/2016,20,11558.10,11150.75,3.52%
Coast,1/27/2016,21,11491.78,11311.15,1.57%
Coast,1/27/2016,22,11195.41,10716.49,4.28%
Coast,1/27/2016,23,10705.21,10509.62,1.83%
Coast,1/27/2016,24,10235.55,10037.71,1.93%
East,1/27/2016,1,1268.72,1311.56,3.38%
East,1/27/2016,2,1267.50,1280.85,1.05%
East,1/27/2016,3,1291.98,1294.66,0.21%
East,1/27/2016,4,1337.24,1293.65,3.26%
East,1/27/2016,5,1394.22,1359.06,2.52%
East,1/27/2016,6,1512.85,1464.96,3.17%
East,1/27/2016,7,1703.76,1659.59,2.59%
East,1/27/2016,8,1722.18,1685.11,2.15%
East,1/27/2016,9,1675.54,1644.33,1.86%
East,1/27/2016,10,1606.04,1588.84,1.07%
East,1/27/2016,11,1559.90,1504.33,3.56%
East,1/27/2016,12,1465.09,1416.25,3.33%
East,1/27/2016,13,1371.83,1346.07,1.88%
East,1/27/2016,14,1313.81,1294.91,1.44%
East,1/27/2016,15,1295.69,1267.82,2.15%
East,1/27/2016,16,1272.00,1247.25,1.95%
East,1/27/2016,17,1303.60,1248.86,4.20%
East,1/27/2016,18,1359.66,1328.99,2.26%
East,1/27/2016,19,1513.54,1442.87,4.67%
East,1/27/2016,20,1539.16,1502.91,2.35%
East,1/27/2016,21,1556.09,1493.07,4.05%
East,1/27/2016,22,1507.03,1500.73,0.42%
East,1/27/2016,23,1442.29,1483.13,2.83%
East,1/27/2016,24,1381.42,1411.13,2.15%
West,1/27/2016,1,1159.96,1103.31,4.88%
West,1/27/2016,2,1166.03,1076.83,7.65%
West,1/27/2016,3,1175.54,1107.91,5.75%
West,1/27/2016,4,1193.49,1112.40,6.79%
West,1/27/2016,5,1228.16,1147.29,6.58%
West,1/27/2016,6,1306.14,1216.39,6.87%
West,1/27/2016,7,1437.33,1332.23,7.31%
West,1/27/2016,8,1492.15,1379.55,7.55%
West,1/27/2016,9,1440.40,1357.28,5.77%
West,1/27/2016,10,1371.02,1317.49,3.90%
West,1/27/2016,11,1306.13,1248.11,4.44%
West,1/27/2016,12,1235.71,1179.24,4.57%
West,1/27/2016,13,1152.19,1129.32,1.98%
West,1/27/2016,14,1101.25,1085.50,1.43%
West,1/27/2016,15,1059.21,1056.99,0.21%
West,1/27/2016,16,1048.09,1033.00,1.44%
West,1/27/2016,17,1054.27,1038.64,1.48%
West,1/27/2016,18,1081.14,1063.70,1.61%
West,1/27/2016,19,1181.92,1148.77,2.81%
West,1/27/2016,20,1234.33,1237.77,0.28%
West,1/27/2016,21,1263.33,1261.03,0.18%
West,1/27/2016,22,1255.84,1241.84,1.12%
West,1/27/2016,23,1215.56,1210.27,0.43%
West,1/27/2016,24,1175.94,1153.55,1.90%
FarWest,1/27/2016,1,2112.08,2106.52,0.26%
FarWest,1/27/2016,2,2116.74,2080.72,1.70%
FarWest,1/27/2016,3,2119.72,2080.70,1.84%
FarWest,1/27/2016,4,2126.28,2105.48,0.98%
FarWest,1/27/2016,5,2144.48,2135.43,0.42%
FarWest,1/27/2016,6,2198.95,2161.53,1.70%
FarWest,1/27/2016,7,2284.92,2224.30,2.65%
FarWest,1/27/2016,8,2341.90,2287.68,2.32%
FarWest,1/27/2016,9,2299.75,2266.73,1.44%
FarWest,1/27/2016,10,2253.95,2197.89,2.49%
FarWest,1/27/2016,11,2203.20,2188.18,0.68%
FarWest,1/27/2016,12,2148.67,2161.51,0.60%
FarWest,1/27/2016,13,2093.54,2084.07,0.45%
FarWest,1/27/2016,14,2070.45,2049.74,1.00%
FarWest,1/27/2016,15,2035.92,2028.59,0.36%
FarWest,1/27/2016,16,2030.31,2013.62,0.82%
FarWest,1/27/2016,17,2031.73,2019.38,0.61%
FarWest,1/27/2016,18,2038.06,2051.47,0.66%
FarWest,1/27/2016,19,2113.26,2147.13,1.60%
FarWest,1/27/2016,20,2167.33,2178.49,0.52%
FarWest,1/27/2016,21,2202.84,2209.79,0.32%
FarWest,1/27/2016,22,2202.36,2195.92,0.29%
FarWest,1/27/2016,23,2160.56,2142.43,0.84%
FarWest,1/27/2016,24,2115.66,2075.16,1.91%
North,1/27/2016,1,816.05,811.48,0.56%
North,1/27/2016,2,818.47,828.77,1.26%
North,1/27/2016,3,828.49,831.63,0.38%
North,1/27/2016,4,844.68,853.07,0.99%
North,1/27/2016,5,876.34,872.86,0.40%
North,1/27/2016,6,943.00,931.73,1.20%
North,1/27/2016,7,1032.86,1013.31,1.89%
North,1/27/2016,8,1063.11,1019.97,4.06%
North,1/27/2016,9,1026.46,1003.47,2.24%
North,1/27/2016,10,972.91,951.59,2.19%
North,1/27/2016,11,918.69,896.69,2.40%
North,1/27/2016,12,866.41,835.06,3.62%
North,1/27/2016,13,821.79,809.66,1.48%
North,1/27/2016,14,793.80,792.52,0.16%
North,1/27/2016,15,771.34,766.98,0.57%
North,1/27/2016,16,756.06,728.66,3.62%
North,1/27/2016,17,753.32,738.18,2.01%
North,1/27/2016,18,782.86,765.38,2.23%
North,1/27/2016,19,853.26,824.57,3.36%
North,1/27/2016,20,873.92,868.12,0.66%
North,1/27/2016,21,883.80,871.85,1.35%
North,1/27/2016,22,864.44,869.60,0.60%
North,1/27/2016,23,821.09,827.29,0.76%
North,1/27/2016,24,786.70,800.58,1.76%
NorthCentral,1/27/2016,1,11993.16,11993.19,0.00%
NorthCentral,1/27/2016,2,11978.76,12093.06,0.95%
NorthCentral,1/27/2016,3,12111.94,12121.27,0.08%
NorthCentral,1/27/2016,4,12422.09,12189.50,1.87%
NorthCentral,1/27/2016,5,13096.64,12944.10,1.16%
NorthCentral,1/27/2016,6,14417.50,14160.07,1.79%
NorthCentral,1/27/2016,7,16228.52,15984.04,1.51%
NorthCentral,1/27/2016,8,16789.32,16532.62,1.53%
NorthCentral,1/27/2016,9,15882.11,15603.90,1.75%
NorthCentral,1/27/2016,10,14799.73,14271.91,3.57%
NorthCentral,1/27/2016,11,13897.12,13193.51,5.06%
NorthCentral,1/27/2016,12,13109.59,12921.72,1.43%
NorthCentral,1/27/2016,13,12441.10,12376.20,0.52%
NorthCentral,1/27/2016,14,11943.88,11899.43,0.37%
NorthCentral,1/27/2016,15,11512.18,11426.03,0.75%
NorthCentral,1/27/2016,16,11264.37,11132.95,1.17%
NorthCentral,1/27/2016,17,11355.93,11415.53,0.52%
NorthCentral,1/27/2016,18,11940.65,11913.38,0.23%
NorthCentral,1/27/2016,19,13212.84,13089.89,0.93%
NorthCentral,1/27/2016,20,13664.99,13436.85,1.67%
NorthCentral,1/27/2016,21,13839.36,13982.69,1.04%
NorthCentral,1/27/2016,22,13617.25,13581.70,0.26%
NorthCentral,1/27/2016,23,12936.32,12853.21,0.64%
NorthCentral,1/27/2016,24,12255.80,12261.58,0.05%
South,1/27/2016,1,2866.49,2809.76,1.98%
South,1/27/2016,2,2818.51,2611.03,7.36%
South,1/27/2016,3,2797.52,2607.73,6.78%
South,1/27/2016,4,2825.03,2672.48,5.40%
South,1/27/2016,5,2932.75,2895.85,1.26%
South,1/27/2016,6,3200.77,3104.68,3.00%
South,1/27/2016,7,3711.80,3431.65,7.55%
South,1/27/2016,8,3841.10,3422.32,10.90%
South,1/27/2016,9,3725.41,3583.05,3.82%
South,1/27/2016,10,3701.70,3574.25,3.44%
South,1/27/2016,11,3674.99,3552.60,3.33%
South,1/27/2016,12,3608.80,3426.42,5.05%
South,1/27/2016,13,3511.70,3333.21,5.08%
South,1/27/2016,14,3425.70,3074.39,10.26%
South,1/27/2016,15,3347.88,3099.69,7.41%
South,1/27/2016,16,3290.34,2866.80,12.87%
South,1/27/2016,17,3264.53,3024.97,7.34%
South,1/27/2016,18,3339.99,3067.30,8.16%
South,1/27/2016,19,3634.77,3255.90,10.42%
South,1/27/2016,20,3788.64,3445.71,9.05%
South,1/27/2016,21,3853.33,3533.65,8.30%
South,1/27/2016,22,3831.20,3426.12,10.57%
South,1/27/2016,23,3711.78,3245.14,12.57%
South,1/27/2016,24,3516.21,3356.78,4.53%
SouthCentral,1/27/2016,1,5985.35,5625.37,6.01%
SouthCentral,1/27/2016,2,5931.87,5534.88,6.69%
SouthCentral,1/27/2016,3,5928.34,5477.81,7.60%
SouthCentral,1/27/2016,4,5993.49,5597.81,6.60%
SouthCentral,1/27/2016,5,6228.11,5646.71,9.34%
SouthCentral,1/27/2016,6,6815.08,6262.26,8.11%
SouthCentral,1/27/2016,7,7667.74,7110.96,7.26%
SouthCentral,1/27/2016,8,7843.74,7450.14,5.02%
SouthCentral,1/27/2016,9,7523.61,7435.51,1.17%
SouthCentral,1/27/2016,10,7248.00,6943.46,4.20%
SouthCentral,1/27/2016,11,6890.51,6597.20,4.26%
SouthCentral,1/27/2016,12,6540.47,6306.48,3.58%
SouthCentral,1/27/2016,13,6196.52,5944.96,4.06%
SouthCentral,1/27/2016,14,5929.05,5718.48,3.55%
SouthCentral,1/27/2016,15,5719.17,5530.65,3.30%
SouthCentral,1/27/2016,16,5622.96,5475.78,2.62%
SouthCentral,1/27/2016,17,5667.53,5556.36,1.96%
SouthCentral,1/27/2016,18,5929.71,5814.16,1.95%
SouthCentral,1/27/2016,19,6616.05,6414.63,3.04%
SouthCentral,1/27/2016,20,6931.88,6853.83,1.13%
SouthCentral,1/27/2016,21,7035.50,7034.50,0.01%
SouthCentral,1/27/2016,22,6929.64,6951.95,0.32%
SouthCentral,1/27/2016,23,6584.83,6573.06,0.18%
SouthCentral,1/27/2016,24,6275.86,6285.56,0.15%
Totals,1/27/2016,1,35506.60,34645.02,2.43%
Totals,1/27/2016,2,35306.55,34437.12,2.46%
Totals,1/27/2016,3,35470.75,34190.48,3.61%
Totals,1/27/2016,4,36113.43,34717.16,3.87%
Totals,1/27/2016,5,37635.17,36348.25,3.42%
Totals,1/27/2016,6,40958.05,39160.73,4.39%
Totals,1/27/2016,7,45677.90,43834.33,4.04%
Totals,1/27/2016,8,46953.88,45060.85,4.03%
Totals,1/27/2016,9,45422.80,44027.33,3.07%
Totals,1/27/2016,10,43754.68,42083.21,3.82%
Totals,1/27/2016,11,42046.41,40333.39,4.07%
Totals,1/27/2016,12,40331.83,38912.98,3.52%
Totals,1/27/2016,13,38652.05,37644.32,2.61%
Totals,1/27/2016,14,37444.73,36454.97,2.64%
Totals,1/27/2016,15,36404.89,35546.65,2.36%
Totals,1/27/2016,16,35896.94,34619.49,3.56%
Totals,1/27/2016,17,36076.27,35240.63,2.32%
Totals,1/27/2016,18,37378.39,36471.51,2.43%
Totals,1/27/2016,19,40585.85,39476.26,2.73%
Totals,1/27/2016,20,41758.35,40674.44,2.60%
Totals,1/27/2016,21,42126.03,41697.74,1.02%
Totals,1/27/2016,22,41403.17,40484.35,2.22%
Totals,1/27/2016,23,39577.64,38844.15,1.85%
Totals,1/27/2016,24,37743.14,37382.05,0.96%
Coast,1/28/2016,1,10135.60,10077.57,0.57%
Coast,1/28/2016,2,10095.71,9835.97,2.57%
Coast,1/28/2016,3,10142.15,10048.94,0.92%
Coast,1/28/2016,4,10337.25,9930.09,3.94%
Coast,1/28/2016,5,10760.50,10523.20,2.21%
Coast,1/28/2016,6,11677.47,11009.28,5.72%
Coast,1/28/2016,7,12760.85,11638.26,8.80%
Coast,1/28/2016,8,12943.60,12007.62,7.23%
Coast,1/28/2016,9,12498.00,11852.48,5.16%
Coast,1/28/2016,10,12028.46,11349.74,5.64%
Coast,1/28/2016,11,11598.35,11027.32,4.92%
Coast,1/28/2016,12,11189.07,10539.97,5.80%
Coast,1/28/2016,13,10835.21,10390.20,4.11%
Coast,1/28/2016,14,10566.17,10301.18,2.51%
Coast,1/28/2016,15,10341.22,10204.65,1.32%
Coast,1/28/2016,16,10178.20,10135.69,0.42%
Coast,1/28/2016,17,10062.88,9981.76,0.81%
Coast,1/28/2016,18,10159.57,10099.31,0.59%
Coast,1/28/2016,19,10721.29,10643.20,0.73%
Coast,1/28/2016,20,10838.14,10739.80,0.91%
Coast,1/28/2016,21,10794.08,10630.28,1.52%
Coast,1/28/2016,22,10521.67,10504.34,0.16%
Coast,1/28/2016,23,10101.04,9926.36,1.73%
Coast,1/28/2016,24,9625.62,9386.14,2.49%
East,1/28/2016,1,1393.27,1433.12,2.86%
East,1/28/2016,2,1406.20,1425.09,1.34%
East,1/28/2016,3,1417.89,1424.27,0.45%
East,1/28/2016,4,1448.19,1407.43,2.81%
East,1/28/2016,5,1509.49,1473.56,2.38%
East,1/28/2016,6,1628.43,1570.07,3.58%
East,1/28/2016,7,1818.76,1720.42,5.41%
East,1/28/2016,8,1850.98,1744.54,5.75%
East,1/28/2016,9,1740.11,1669.25,4.07%
East,1/28/2016,10,1600.35,1538.22,3.88%
East,1/28/2016,11,1473.69,1422.81,3.45%
East,1/28/2016,12,1359.78,1325.78,2.50%
East,1/28/2016,13,1269.24,1262.42,0.54%
East,1/28/2016,14,1208.72,1230.00,1.76%
East,1/28/2016,15,1162.22,1204.27,3.62%
East,1/28/2016,16,1126.22,1179.53,4.73%
East,1/28/2016,17,1117.13,1183.45,5.94%
East,1/28/2016,18,1150.94,1203.15,4.54%
East,1/28/2016,19,1270.83,1316.83,3.62%
East,1/28/2016,20,1313.38,1391.27,5.93%
East,1/28/2016,21,1331.60,1409.49,5.85%
East,1/28/2016,22,1313.19,1363.64,3.84%
East,1/28/2016,23,1251.33,1291.15,3.18%
East,1/28/2016,24,1186.04,1222.46,3.07%
West,1/28/2016,1,1116.01,1124.88,0.79%
West,1/28/2016,2,1120.48,1117.28,0.29%
West,1/28/2016,3,1134.70,1136.76,0.18%
West,1/28/2016,4,1153.78,1159.06,0.46%
West,1/28/2016,5,1194.36,1143.09,4.29%
West,1/28/2016,6,1276.52,1254.97,1.69%
West,1/28/2016,7,1407.83,1372.16,2.53%
West,1/28/2016,8,1456.23,1453.39,0.20%
West,1/28/2016,9,1388.76,1352.81,2.59%
West,1/28/2016,10,1306.86,1245.52,4.69%
West,1/28/2016,11,1234.14,1154.34,6.47%
West,1/28/2016,12,1169.83,1075.99,8.02%
West,1/28/2016,13,1123.78,1022.85,8.98%
West,1/28/2016,14,1071.42,1002.80,6.40%
West,1/28/2016,15,1047.81,983.39,6.15%
West,1/28/2016,16,1054.49,977.47,7.30%
West,1/28/2016,17,1058.80,980.48,7.40%
West,1/28/2016,18,1066.63,989.08,7.27%
West,1/28/2016,19,1125.91,1046.92,7.02%
West,1/28/2016,20,1141.59,1120.99,1.80%
West,1/28/2016,21,1140.90,1157.11,1.42%
West,1/28/2016,22,1114.83,1143.03,2.53%
West,1/28/2016,23,1068.55,1096.06,2.57%
West,1/28/2016,24,1034.03,1069.13,3.39%
FarWest,1/28/2016,1,2142.87,2066.15,3.58%
FarWest,1/28/2016,2,2141.23,2045.74,4.46%
FarWest,1/28/2016,3,2149.95,2087.93,2.88%
FarWest,1/28/2016,4,2159.37,2082.90,3.54%
FarWest,1/28/2016,5,2184.59,2110.23,3.40%
FarWest,1/28/2016,6,2248.60,2162.56,3.83%
FarWest,1/28/2016,7,2346.97,2240.52,4.54%
FarWest,1/28/2016,8,2396.04,2286.87,4.56%
FarWest,1/28/2016,9,2321.66,2279.92,1.80%
FarWest,1/28/2016,10,2263.90,2203.87,2.65%
FarWest,1/28/2016,11,2216.67,2163.31,2.41%
FarWest,1/28/2016,12,2161.32,2115.86,2.10%
FarWest,1/28/2016,13,2114.23,2082.85,1.48%
FarWest,1/28/2016,14,2088.28,2031.99,2.70%
FarWest,1/28/2016,15,2067.33,2028.83,1.86%
FarWest,1/28/2016,16,2056.95,2013.62,2.11%
FarWest,1/28/2016,17,2042.37,2008.62,1.65%
FarWest,1/28/2016,18,2027.55,2004.02,1.16%
FarWest,1/28/2016,19,2079.55,2063.99,0.75%
FarWest,1/28/2016,20,2133.61,2110.95,1.06%
FarWest,1/28/2016,21,2144.41,2102.56,1.95%
FarWest,1/28/2016,22,2128.90,2087.25,1.96%
FarWest,1/28/2016,23,2086.28,2048.85,1.79%
FarWest,1/28/2016,24,2045.18,2005.54,1.94%
North,1/28/2016,1,801.29,778.92,2.79%
North,1/28/2016,2,798.72,768.75,3.75%
North,1/28/2016,3,805.65,783.40,2.76%
North,1/28/2016,4,819.52,791.06,3.47%
North,1/28/2016,5,848.91,821.57,3.22%
North,1/28/2016,6,890.78,870.02,2.33%
North,1/28/2016,7,974.41,945.67,2.95%
North,1/28/2016,8,1000.03,997.49,0.25%
North,1/28/2016,9,959.31,944.89,1.50%
North,1/28/2016,10,909.60,877.55,3.52%
North,1/28/2016,11,866.18,831.10,4.05%
North,1/28/2016,12,818.82,782.42,4.45%
North,1/28/2016,13,778.41,753.48,3.20%
North,1/28/2016,14,755.46,738.05,2.31%
North,1/28/2016,15,732.39,725.41,0.95%
North,1/28/2016,16,716.47,720.79,0.60%
North,1/28/2016,17,711.97,717.55,0.78%
North,1/28/2016,18,720.11,721.83,0.24%
North,1/28/2016,19,773.77,760.01,1.78%
North,1/28/2016,20,789.74,788.69,0.13%
North,1/28/2016,21,789.05,765.10,3.03%
North,1/28/2016,22,770.87,757.44,1.74%
North,1/28/2016,23,747.30,719.51,3.72%
North,1/28/2016,24,709.84,688.63,2.99%
NorthCentral,1/28/2016,1,12084.19,12032.64,0.43%
NorthCentral,1/28/2016,2,12034.63,12093.06,0.49%
NorthCentral,1/28/2016,3,12143.36,11989.11,1.27%
NorthCentral,1/28/2016,4,12402.46,11995.79,3.28%
NorthCentral,1/28/2016,5,12977.15,12417.34,4.31%
NorthCentral,1/28/2016,6,14179.15,13980.02,1.40%
NorthCentral,1/28/2016,7,15922.59,15182.67,4.65%
NorthCentral,1/28/2016,8,16335.58,16016.08,1.96%
NorthCentral,1/28/2016,9,15292.51,14731.15,3.67%
NorthCentral,1/28/2016,10,14255.63,13426.81,5.81%
NorthCentral,1/28/2016,11,13352.25,12708.48,4.82%
NorthCentral,1/28/2016,12,12529.39,12019.05,4.07%
NorthCentral,1/28/2016,13,11870.18,11387.09,4.07%
NorthCentral,1/28/2016,14,11402.83,11107.32,2.59%
NorthCentral,1/28/2016,15,11028.89,10940.49,0.80%
NorthCentral,1/28/2016,16,10793.11,10808.95,0.15%
NorthCentral,1/28/2016,17,10730.81,10803.97,0.68%
NorthCentral,1/28/2016,18,10997.05,10962.27,0.32%
NorthCentral,1/28/2016,19,11909.22,11857.86,0.43%
NorthCentral,1/28/2016,20,12152.46,12030.56,1.00%
NorthCentral,1/28/2016,21,12154.77,12212.05,0.47%
NorthCentral,1/28/2016,22,11879.03,12312.68,3.65%
NorthCentral,1/28/2016,23,11188.61,11455.25,2.38%
NorthCentral,1/28/2016,24,10508.59,10421.47,0.83%
South,1/28/2016,1,3474.47,3267.46,5.96%
South,1/28/2016,2,3453.77,3065.34,11.25%
South,1/28/2016,3,3479.44,3206.45,7.85%
South,1/28/2016,4,3540.23,3142.17,11.24%
South,1/28/2016,5,3672.70,3082.17,16.08%
South,1/28/2016,6,3982.61,3248.70,18.43%
South,1/28/2016,7,4559.56,3534.66,22.48%
South,1/28/2016,8,4640.21,3872.97,16.53%
South,1/28/2016,9,4267.47,3749.83,12.13%
South,1/28/2016,10,3877.25,3494.01,9.88%
South,1/28/2016,11,3496.21,3274.88,6.33%
South,1/28/2016,12,3155.01,2857.26,9.44%
South,1/28/2016,13,2914.23,2788.41,4.32%
South,1/28/2016,14,2782.02,2762.99,0.68%
South,1/28/2016,15,2697.66,2738.27,1.51%
South,1/28/2016,16,2650.07,2734.22,3.18%
South,1/28/2016,17,2632.71,2695.71,2.39%
South,1/28/2016,18,2630.68,2806.56,6.69%
South,1/28/2016,19,2851.43,2864.25,0.45%
South,1/28/2016,20,3013.66,3049.71,1.20%
South,1/28/2016,21,3078.35,3107.72,0.95%
South,1/28/2016,22,3068.56,3077.73,0.30%
South,1/28/2016,23,2956.75,2997.95,1.39%
South,1/28/2016,24,2779.90,2832.33,1.89%
SouthCentral,1/28/2016,1,5734.97,6014.81,4.88%
SouthCentral,1/28/2016,2,5711.23,5985.00,4.79%
SouthCentral,1/28/2016,3,5756.70,5807.09,0.88%
SouthCentral,1/28/2016,4,5911.65,6047.19,2.29%
SouthCentral,1/28/2016,5,6216.54,6322.92,1.71%
SouthCentral,1/28/2016,6,6868.11,6996.65,1.87%
SouthCentral,1/28/2016,7,7806.44,7694.29,1.44%
SouthCentral,1/28/2016,8,7977.84,7880.94,1.21%
SouthCentral,1/28/2016,9,7421.94,7313.71,1.46%
SouthCentral,1/28/2016,10,6824.72,6602.52,3.26%
SouthCentral,1/28/2016,11,6342.05,6103.67,3.76%
SouthCentral,1/28/2016,12,5969.78,5743.82,3.79%
SouthCentral,1/28/2016,13,5679.78,5534.95,2.55%
SouthCentral,1/28/2016,14,5489.94,5420.61,1.26%
SouthCentral,1/28/2016,15,5350.39,5347.61,0.05%
SouthCentral,1/28/2016,16,5278.33,5349.98,1.36%
SouthCentral,1/28/2016,17,5326.55,5374.04,0.89%
SouthCentral,1/28/2016,18,5453.69,5514.46,1.11%
SouthCentral,1/28/2016,19,5892.83,5928.36,0.60%
SouthCentral,1/28/2016,20,6092.66,6130.98,0.63%
SouthCentral,1/28/2016,21,6063.04,6214.25,2.49%
SouthCentral,1/28/2016,22,5876.79,6256.04,6.45%
SouthCentral,1/28/2016,23,5492.18,5754.08,4.77%
SouthCentral,1/28/2016,24,5133.58,5527.42,7.67%
Totals,1/28/2016,1,36882.67,36795.55,0.24%
Totals,1/28/2016,2,36761.98,36336.23,1.16%
Totals,1/28/2016,3,37029.84,36483.95,1.47%
Totals,1/28/2016,4,37772.45,36555.69,3.22%
Totals,1/28/2016,5,39364.24,37894.09,3.73%
Totals,1/28/2016,6,42751.67,41092.27,3.88%
Totals,1/28/2016,7,47597.39,44328.63,6.87%
Totals,1/28/2016,8,48600.51,46259.90,4.82%
Totals,1/28/2016,9,45889.76,43894.05,4.35%
Totals,1/28/2016,10,43066.78,40738.25,5.41%
Totals,1/28/2016,11,40579.54,38685.93,4.67%
Totals,1/28/2016,12,38353.00,36460.14,4.94%
Totals,1/28/2016,13,36585.06,35222.26,3.73%
Totals,1/28/2016,14,35364.82,34594.94,2.18%
Totals,1/28/2016,15,34427.89,34172.93,0.74%
Totals,1/28/2016,16,33853.83,33920.26,0.20%
Totals,1/28/2016,17,33683.21,33745.58,0.19%
Totals,1/28/2016,18,34206.21,34300.67,0.28%
Totals,1/28/2016,19,36624.81,36481.41,0.39%
Totals,1/28/2016,20,37475.24,37362.96,0.30%
Totals,1/28/2016,21,37496.20,37598.57,0.27%
Totals,1/28/2016,22,36673.83,37502.16,2.26%
Totals,1/28/2016,23,34892.03,35289.21,1.14%
Totals,1/28/2016,24,33022.78,33153.13,0.39%
Coast,1/29/2016,1,9267.03,9145.14,1.32%
Coast,1/29/2016,2,9179.05,8849.10,3.59%
Coast,1/29/2016,3,9199.60,8954.42,2.67%
Coast,1/29/2016,4,9337.65,9000.39,3.61%
Coast,1/29/2016,5,9664.28,9182.48,4.99%
Coast,1/29/2016,6,10432.99,9926.30,4.86%
Coast,1/29/2016,7,11459.88,11111.95,3.04%
Coast,1/29/2016,8,11712.15,11041.19,5.73%
Coast,1/29/2016,9,11410.85,10895.92,4.51%
Coast,1/29/2016,10,11065.47,10541.43,4.74%
Coast,1/29/2016,11,10770.24,10487.36,2.63%
Coast,1/29/2016,12,10596.04,10478.08,1.11%
Coast,1/29/2016,13,10520.06,10381.99,1.31%
Coast,1/29/2016,14,10482.17,10321.93,1.53%
Coast,1/29/2016,15,10436.70,10204.65,2.22%
Coast,1/29/2016,16,10453.74,10118.41,3.21%
Coast,1/29/2016,17,10351.76,10234.71,1.13%
Coast,1/29/2016,18,10271.74,10108.44,1.59%
Coast,1/29/2016,19,10560.94,10590.14,0.28%
Coast,1/29/2016,20,10458.50,10599.93,1.35%
Coast,1/29/2016,21,10213.09,10473.57,2.55%
Coast,1/29/2016,22,9948.01,10043.45,0.96%
Coast,1/29/2016,23,9557.23,9512.59,0.47%
Coast,1/29/2016,24,9093.20,8944.98,1.63%
East,1/29/2016,1,1228.32,1203.59,2.01%
East,1/29/2016,2,1221.04,1162.99,4.75%
East,1/29/2016,3,1221.42,1220.74,0.06%
East,1/29/2016,4,1250.76,1294.05,3.46%
East,1/29/2016,5,1251.48,1337.80,6.90%
East,1/29/2016,6,1354.52,1402.38,3.53%
East,1/29/2016,7,1543.91,1547.21,0.21%
East,1/29/2016,8,1573.97,1597.06,1.47%
East,1/29/2016,9,1487.74,1482.80,0.33%
East,1/29/2016,10,1372.65,1362.57,0.73%
East,1/29/2016,11,1271.00,1283.54,0.99%
East,1/29/2016,12,1196.00,1231.72,2.99%
East,1/29/2016,13,1156.36,1210.01,4.64%
East,1/29/2016,14,1135.97,1212.66,6.75%
East,1/29/2016,15,1114.38,1213.13,8.86%
East,1/29/2016,16,1100.49,1201.05,9.14%
East,1/29/2016,17,1092.46,1200.90,9.93%
East,1/29/2016,18,1087.64,1188.65,9.29%
East,1/29/2016,19,1150.70,1265.37,9.97%
East,1/29/2016,20,1149.42,1285.79,11.86%
East,1/29/2016,21,1126.81,1255.02,11.38%
East,1/29/2016,22,1093.95,1201.88,9.87%
East,1/29/2016,23,1041.30,1127.47,8.28%
East,1/29/2016,24,978.54,1048.64,7.16%
West,1/29/2016,1,982.73,1035.38,5.36%
West,1/29/2016,2,991.01,1024.09,3.34%
West,1/29/2016,3,1007.67,1049.79,4.18%
West,1/29/2016,4,1032.13,1080.08,4.65%
West,1/29/2016,5,1070.99,1098.78,2.60%
West,1/29/2016,6,1149.59,1167.14,1.53%
West,1/29/2016,7,1285.18,1267.28,1.39%
West,1/29/2016,8,1342.78,1325.79,1.27%
West,1/29/2016,9,1278.60,1264.91,1.07%
West,1/29/2016,10,1195.11,1152.29,3.58%
