Date,Texas,TexasPredicted,TexasDelta,Coastal,CoastalPredicted,CoastalDelta,East,EastPredicted,EastDelta,Far West,FarWestPredicted,FarWestDelta,North,NorthPredicted,NorthDelta,North Cental,NorthCentralPredicted,NorthCentralDelta,South,SouthPredicted,SouthDelta,South Central,SouthCentralPredicted,SouthCentralDelta,West,WestPredicted,WestDelta
12/30/15 22:00:00,37254.93,36906.39,0.94%,9726.78,9556.86,1.75%,1300.82,1377.87,5.92%,2190.32,2151.62,1.77%,855.78,851.87,0.46%,12788.64,12699.51,0.70%,3077.08,2955.94,3.94%,6134.94,6131.41,0.06%,1180.57,1181.32,0.06%
12/30/15 23:00:00,35517.36,35192.77,0.91%,9216.47,9229.82,0.14%,1233.01,1307.44,6.04%,2154.89,2127.42,1.27%,827.78,821.19,0.80%,12215.83,12144.34,0.59%,2910.59,2746.56,5.64%,5816.07,5654.53,2.78%,1142.72,1161.48,1.64%
12/31/15 00:00:00,34170.52,33393.55,2.27%,8724.75,8645.38,0.91%,1286.87,1243.09,3.40%,2063.71,2104.83,1.99%,810.08,802.98,0.88%,11878.50,11502.57,3.16%,2749.59,2568.83,6.57%,5518.00,5440.01,1.41%,1139.03,1085.87,4.67%
12/31/15 01:00:00,33528.56,32887.19,1.91%,8463.55,8259.13,2.42%,1284.70,1232.53,4.06%,2048.72,2044.66,0.20%,808.99,786.75,2.75%,11761.59,11649.81,0.95%,2645.47,2525.91,4.52%,5386.33,5302.45,1.56%,1129.22,1085.96,3.83%
12/31/15 02:00:00,33298.12,32814.24,1.45%,8333.16,8200.30,1.59%,1286.04,1230.52,4.32%,2050.45,2065.08,0.71%,813.61,778.46,4.32%,11770.38,11881.82,0.95%,2582.00,2330.57,9.74%,5330.43,5244.96,1.60%,1132.05,1082.52,4.38%
12/31/15 03:00:00,33596.93,33169.28,1.27%,8366.82,8255.13,1.33%,1276.78,1207.87,5.40%,2069.06,2072.96,0.19%,821.36,795.35,3.17%,11993.18,12115.15,1.02%,2570.61,2434.75,5.29%,5352.88,5201.55,2.83%,1146.24,1086.53,5.21%
12/31/15 04:00:00,34530.08,33963.52,1.64%,8583.42,8590.57,0.08%,1315.72,1210.23,8.02%,2082.06,2073.62,0.41%,839.56,799.20,4.81%,12420.63,12406.25,0.12%,2603.47,2466.82,5.25%,5505.78,5314.24,3.48%,1179.43,1102.58,6.52%
12/31/15 05:00:00,36474.84,35847.53,1.72%,9048.15,9006.70,0.46%,1364.05,1243.53,8.84%,2118.31,2144.03,1.21%,873.12,805.00,7.80%,13228.65,13410.55,1.38%,2703.91,2595.22,4.02%,5910.72,5525.99,6.51%,1227.92,1116.52,9.07%
12/31/15 06:00:00,38914.45,37220.82,4.35%,9590.69,9071.19,5.42%,1413.16,1280.79,9.37%,2155.17,2169.87,0.68%,914.71,866.89,5.23%,14231.71,14151.36,0.56%,2876.49,2696.19,6.27%,6418.58,5817.22,9.37%,1313.93,1167.30,11.16%
12/31/15 07:00:00,40299.62,38182.40,5.25%,9909.31,9186.23,7.30%,1517.82,1328.60,12.47%,2185.67,2139.72,2.10%,941.48,884.82,6.02%,14759.60,14602.73,1.06%,2987.15,2801.39,6.22%,6635.94,6018.30,9.31%,1362.64,1220.62,10.42%
12/31/15 08:00:00,40515.94,39618.32,2.22%,10105.65,10060.53,0.45%,1524.90,1348.49,11.57%,2170.51,2166.43,0.19%,942.37,915.24,2.88%,14767.30,14712.51,0.37%,3049.01,3144.66,3.14%,6589.50,6058.52,8.06%,1366.71,1211.94,11.32%
12/31/15 09:00:00,40520.21,39429.28,2.69%,10374.04,10200.13,1.68%,1509.14,1353.49,10.31%,2178.23,2188.12,0.45%,932.01,919.51,1.34%,14460.84,14232.46,1.58%,3122.64,3271.84,4.78%,6577.67,6034.85,8.25%,1365.64,1228.87,10.01%
12/31/15 10:00:00,39607.99,39234.33,0.94%,10409.64,10433.53,0.23%,1463.86,1333.07,8.93%,2147.93,2179.61,1.47%,906.37,893.28,1.44%,13772.71,13849.89,0.56%,3156.25,3251.94,3.03%,6411.40,6077.22,5.21%,1339.82,1215.78,9.26%
12/31/15 11:00:00,38443.85,38364.26,0.21%,10303.96,10460.58,1.52%,1396.72,1301.10,6.85%,2118.31,2155.47,1.75%,878.93,873.95,0.57%,13089.34,13032.37,0.44%,3165.36,3293.42,4.05%,6182.12,6050.93,2.12%,1309.10,1196.44,8.61%
12/31/15 12:00:00,37275.64,37417.70,0.38%,10159.40,10437.73,2.74%,1333.93,1260.58,5.50%,2074.78,2078.31,0.17%,843.83,847.39,0.42%,12485.07,12587.65,0.82%,3151.42,3102.25,1.56%,5980.18,5941.26,0.65%,1247.02,1162.53,6.78%
12/31/15 13:00:00,36541.81,36673.86,0.36%,10057.98,10328.70,2.69%,1307.38,1242.36,4.97%,2069.07,2136.23,3.25%,822.36,811.74,1.29%,12064.80,12095.65,0.26%,3141.91,3055.62,2.75%,5874.53,5861.82,0.22%,1203.77,1141.75,5.15%
12/31/15 14:00:00,36119.49,36277.80,0.44%,10001.68,10235.32,2.34%,1255.97,1220.12,2.85%,2065.88,2085.57,0.95%,797.96,808.98,1.38%,11855.54,11833.68,0.18%,3138.47,3136.45,0.06%,5820.40,5838.25,0.31%,1183.59,1119.43,5.42%
12/31/15 15:00:00,36247.95,36274.55,0.07%,10018.35,9996.04,0.22%,1226.23,1208.92,1.41%,2082.40,2118.10,1.71%,808.87,806.30,0.32%,11955.07,12187.14,1.94%,3159.92,3010.30,4.74%,5812.21,5829.51,0.30%,1184.90,1118.25,5.63%
12/31/15 16:00:00,37086.90,37054.79,0.09%,10107.20,10175.05,0.67%,1244.93,1218.58,2.12%,2117.25,2128.39,0.53%,816.28,822.02,0.70%,12452.29,12521.41,0.56%,3206.17,3118.00,2.75%,5949.46,5947.10,0.04%,1193.30,1124.22,5.79%
12/31/15 17:00:00,39382.02,38696.85,1.74%,10703.58,10591.68,1.05%,1341.75,1286.44,4.12%,2173.81,2159.31,0.67%,868.64,843.55,2.89%,13411.93,13216.96,1.45%,3340.36,3272.35,2.04%,6312.75,6179.29,2.11%,1229.21,1147.26,6.67%
12/31/15 18:00:00,40330.52,39504.35,2.05%,10743.72,10853.99,1.03%,1449.53,1344.16,7.27%,2206.96,2242.40,1.61%,890.95,921.49,3.43%,13768.25,13286.23,3.50%,3434.01,3307.89,3.67%,6567.96,6362.02,3.14%,1269.14,1186.17,6.54%
12/31/15 19:00:00,39268.54,39561.03,0.74%,10436.56,10703.01,2.55%,1355.51,1311.96,3.21%,2200.80,2231.86,1.41%,873.92,897.88,2.74%,13413.20,13669.29,1.91%,3325.39,3271.11,1.63%,6410.27,6309.13,1.58%,1252.89,1166.78,6.87%
12/31/15 20:00:00,38075.68,38770.86,1.83%,10117.14,10424.40,3.04%,1314.45,1290.66,1.81%,2179.30,2224.67,2.08%,860.34,895.76,4.12%,13004.19,13457.10,3.48%,3178.55,3140.99,1.18%,6186.77,6179.56,0.12%,1234.95,1157.72,6.25%
12/31/15 21:00:00,36929.98,37234.92,0.83%,9836.11,9882.70,0.47%,1330.87,1284.25,3.50%,2154.41,2186.89,1.51%,840.61,848.14,0.90%,12578.41,12784.42,1.64%,3054.40,3084.83,1.00%,5919.27,6015.63,1.63%,1215.90,1148.06,5.58%
12/31/15 22:00:00,35660.21,36007.19,0.97%,9533.87,9540.95,0.07%,1301.05,1257.57,3.34%,2134.86,2149.82,0.70%,818.20,834.69,2.02%,12135.22,12381.24,2.03%,2946.80,2932.64,0.48%,5605.83,5793.93,3.36%,1184.39,1116.35,5.74%
12/31/15 23:00:00,34677.38,34772.07,0.27%,9300.24,9193.16,1.15%,1267.26,1221.66,3.60%,2134.06,2141.72,0.36%,812.46,813.13,0.08%,11782.72,11980.29,1.68%,2870.46,2778.92,3.19%,5346.68,5553.55,3.87%,1163.50,1089.64,6.35%
